"AF3","AF4","F3","F4","F7","F8","FC5","FC6","O1","O2","P7","P8","T7","T8",
0.25635,-11.0254,-0.25635,25.8975,329.4873,114.1025,-4.8716,-2.8203,-17.1794,-3.8462,-1.2817,9.4873,11.0259,13.5898,
0.25635,-7.436,-2.8208,25.3848,329.4873,121.2817,-0.76953,-0.25635,-22.8206,-3.8462,-7.9487,2.8203,5.3848,12.564,
-0.25635,-7.4355,-1.2817,25.3848,326.4106,124.3594,2.3081,-0.25635,-25.3845,-10.5127,-7.4355,0.25635,10.5132,5.3848,
2.3076,-2.8203,3.3335,25.3848,323.8462,125.8975,-2.3076,0.25635,-22.8206,-7.436,-4.3589,-0.25635,7.436,-6.4102,
3.5896,0.51294,3.5896,26.6667,315.8977,126.1541,-3.5896,1.0256,-21.0256,-1.0256,-5.6409,-1.0256,-0.51294,-1.5383,
1.7947,-0.25659,-0.76929,23.8459,305.8972,123.8459,-2.3079,-2.8206,-22.3076,-5.3845,-6.9231,0.25659,2.3079,13.4617,
-1.5383,2.5642,-5.6414,20.5129,297.4358,117.9485,-8.718,-5.6414,-29.231,-11.282,-10.2566,1.5383,1.5383,13.3333,
1.282,6.9231,-2.3079,20.2566,295.1282,119.2307,-5.8972,-1.282,-24.8718,-7.4358,-7.9485,1.7952,2.8206,-1.6667,
5.3848,1.7949,-0.25635,20.769,287.9487,121.7949,-1.7949,0.25635,-20.2566,-5.8975,-6.9233,-3.3335,4.8716,-1.7949,
4.103,-3.0767,-2.0513,28.2056,272.9487,121.0259,-4.1025,2.0513,-23.5896,-6.6665,-7.1792,-3.0767,5.6411,2.5645,
1.2817,-3.3335,-0.76953,31.5386,259.7437,117.6924,-1.7949,0.25635,-24.8718,-5.8975,-5.3848,6.9229,6.4102,-0.25635,
-0.25659,0.25659,-3.8459,27.949,256.1541,116.6667,-5.8972,-5.8972,-26.4102,-10.5129,-9.4871,8.4617,4.3591,2.3079,
0.25635,-0.25635,-3.3335,22.8203,248.9741,119.7437,-9.4873,-3.3335,-25.8977,-6.4106,-13.5898,4.3589,1.7949,11.5381,
-0.5127,-10.7695,0.5127,21.0254,237.9487,114.3589,-2.564,0,-26.1541,0,-12.3076,5.6411,-0.5127,9.7437,
-2.8206,-12.0515,-0.76929,23.3333,238.718,107.4358,2.3079,-0.76929,-27.436,-2.8206,-12.5642,7.4358,0.76929,3.8459,
-1.7949,-8.4614,-0.25635,24.3589,240.2563,107.9487,3.8462,-3.3335,-19.231,-5.3848,-7.436,7.436,4.3589,0.25635,
0,-9.231,0,25.1279,229.2305,112.3076,1.5381,-3.0771,-13.3335,-9.231,-0.51318,5.1279,5.6406,-3.5898,
-1.0259,-10.7695,-4.6152,21.5386,224.1025,117.9487,-0.5127,-2.564,-15.3848,-8.7183,0.5127,2.564,0.5127,4.1025,
-2.051,-6.6667,-4.1023,20.5129,226.1541,114.8718,2.5642,-2.051,-14.8718,0.51294,-0.51294,5.1282,-1.5383,17.4358,
-4.3589,-0.25635,-6.4102,22.3076,216.1538,104.8721,0.25635,-2.3076,-14.6152,0.76953,-3.333,1.2822,-1.7949,7.9487,
1.7949,4.3589,-3.3335,18.7178,201.1538,108.9741,-1.7949,2.3076,-14.1025,-1.2822,0.25635,-0.76904,-0.25635,-4.3589,
4.1025,1.0254,-2.564,17.9487,186.1538,112.8203,-3.0771,0.51269,-13.3335,0,-1.5386,-1.0259,-4.1025,0,
-0.76929,1.282,-4.8718,20.7693,180.7693,107.9485,-1.282,-4.8718,-10.0002,0.76929,-4.3591,4.8718,-4.8718,1.7947,
-1.2822,2.8203,-1.7949,16.6665,171.5381,104.3589,0.76904,-6.4102,-7.436,-1.2822,0.25635,6.9229,-1.7949,-0.25635,
2.3076,-0.25635,1.2822,18.2051,156.5381,104.3589,0.25635,-4.3589,-11.5386,-2.8203,0.25635,-0.25635,-4.8716,-1.7949,
0,0,0.51269,20,151.2822,104.6152,1.5386,-2.0513,-10.2563,-3.5898,-1.0254,0.51269,-1.0254,-9.7437,
-3.8459,-0.25659,-3.8459,17.6921,144.8718,101.282,0.25659,-3.8459,-4.8718,-4.3591,1.282,3.3333,5.8972,-2.3079,
-3.3333,-7.4358,-6.9231,18.2053,129.8718,94.6155,-2.8206,-7.9485,-4.3586,-3.3333,2.8206,3.3333,4.8718,12.6921,
-7.949,-13.0769,-6.4104,18.2048,119.2307,87.4358,-6.4104,-9.4875,-2.3079,-0.76929,7.4358,1.282,0.76929,10.5125,
-12.5642,-16.6667,-5.8977,21.282,117.6921,85.8972,-11.5383,-8.9744,-0.76929,2.8206,12.051,3.8459,0.76929,-0.76929,
-10.5127,-20.769,-6.9233,18.7178,110.5127,84.8716,-15.6411,-11.0259,-5.3848,1.7949,4.8716,7.436,-1.7949,5.8975,
-4.1025,-11.2822,0,21.0259,114.8716,86.1538,-9.7437,-6.6665,-4.1025,0,0.5127,11.2822,-2.564,8.2051,
-12.051,-9.4871,-3.3333,13.5901,113.0769,84.3591,-14.1023,-7.4358,-3.3333,2.8206,1.282,10.0002,-1.282,2.8206,
-21.0256,-18.9744,-16.9231,1.5383,98.0769,80.5129,-25.6409,-12.3074,-7.6921,2.5642,2.5642,4.1028,-1.0256,1.0256,
-6.0256,-4.8718,-10.5129,14.1028,96.1541,84.8718,-18.718,-4.8718,-5.8972,4.3591,7.9485,11.0256,1.282,-1.282,
0,0,-6.1538,15.3848,109.231,83.0771,-16.9229,-7.1792,-4.6152,7.6924,2.0513,15.3848,-4.6152,-3.0767,
-3.3333,-0.25659,-6.4104,14.6155,106.4104,85.3845,-17.6921,-8.9744,-2.8206,12.0515,0.25659,13.0769,-6.9231,5.8972,
1.7949,12.0513,-12.0513,13.5898,106.9229,91.5386,-15.1284,-4.8721,-11.0259,2.3076,-1.7949,9.4873,-12.564,-2.3076,
13.5898,27.0513,-8.9741,12.0513,114.1025,100.2563,-11.0254,1.7949,-14.6152,-4.3589,-5.3848,13.5898,-14.1025,-1.7949,
11.5386,31.5386,-7.9487,9.4873,104.8721,96.1538,-20.2563,-3.8462,-21.2817,-10,-15.1279,3.8462,-16.1538,4.8721,
21.5386,46.5386,-2.0513,15.8975,119.4873,97.436,-11.7949,0.51269,-20,-10.2563,-8.2051,-0.5127,-9.2305,2.564,
36.5386,61.5386,-2.0513,13.3335,134.4873,96.9233,-5.1279,4.6157,-19.4873,-12.8203,-9.2305,2.0513,-12.8203,-2.564,
37.9485,66.6667,-9.7439,3.5896,119.4873,84.6155,-20.1279,3.5896,-21.5383,-9.2307,-21.0256,1.0256,-20.0002,-1.0256,
38.9744,67.1794,-5.1282,5.1282,104.4873,77.4358,-22.0515,10.2561,-18.9744,-1.5383,-14.8718,-2.0515,-14.8718,1.5383,
42.0513,72.3076,-2.0513,12.8203,101.0254,74.8716,-14.8716,11.7949,-23.0771,-10.769,-12.8203,-6.6665,-20,2.0513,
39.2305,69.4873,-6.4102,12.564,91.0254,67.9487,-19.231,7.9487,-25.3848,-18.7183,-21.7949,-7.9487,-27.436,6.4102,
37.6926,64.3591,-3.3333,10.0002,76.0254,57.6926,-21.7947,10.5129,-21.7947,-12.051,-19.7434,-4.3586,-19.7434,3.3333,
36.9231,63.0769,-1.5383,14.8718,61.0254,50.7693,-19.4871,14.3591,-19.9998,-7.6921,-14.3586,1.0256,-10.7693,-1.0256,
28.9744,53.0769,-5.8972,16.1541,47.4358,36.1541,-15.6409,13.5896,-21.7947,-9.4871,-14.1023,1.282,-11.5383,-1.282,
25.6409,44.1028,-1.0256,18.4617,46.1541,21.1541,-7.1794,17.4358,-21.5383,-9.2307,-9.2307,1.0256,-8.2048,-5.6409,
22.051,32.3079,-0.51294,13.8459,31.1541,6.1541,-6.1541,12.8206,-21.0256,-12.3079,-11.282,0.51294,-9.2307,-6.1541,
21.2822,22.3076,-2.3076,13.0771,16.1541,-2.3076,-9.4868,4.8721,-21.2817,-11.0254,-15.1279,2.3076,-18.7178,8.8459,
20.2566,22.8206,-1.7947,16.6667,21.282,-2.3079,-8.4617,8.9744,-23.8459,-12.5642,-14.1023,1.7947,-21.7947,14.1028,
18.2051,24.3589,4.8721,18.2051,21.2822,-6.9229,0.25635,16.667,-20.2563,-13.5898,-7.9487,-0.25635,-6.7947,-0.89722,
20.5127,20.5127,7.1792,22.0513,12.8203,-8.7178,-0.5127,14.8716,-18.4614,-7.6924,-9.231,0,0,-10.7695,
18.4617,12.3079,0.51294,17.949,13.8464,-8.2048,-2.051,8.718,-23.0769,-6.6667,-12.8206,-0.51294,-8.2048,1.5383,
16.1538,10.5127,1.2822,12.564,14.6152,-6.4102,4.8721,9.4873,-22.8203,-11.5386,-10.5127,-1.2822,-6.4102,-1.2822,
17.436,13.3335,3.5898,15.8975,9.231,-3.5898,6.667,11.7949,-24.1025,-15.3843,-13.8462,-6.6665,-5.6411,-10.769,
15.8975,10.769,3.5898,15.3848,2.564,-3.5898,5.1284,8.7178,-25.6411,-14.8716,-11.2822,-10.769,-10.2563,-2.564,
12.564,8.9746,2.3076,16.6665,-6.9229,-3.8462,6.4102,7.9487,-18.7178,-11.0254,-5.3848,-2.3076,-6.9229,12.436,
8.9744,7.4358,-0.76929,15.1282,-19.7434,-7.9485,3.8459,9.4871,-13.5896,-7.9485,-9.9998,0.76929,-2.8206,7.4358,
9.7437,7.1797,5.1284,10.7695,-23.0767,-10.2563,3.0771,13.3335,-12.3076,-7.6924,-7.1792,0.5127,-0.51269,-0.51269,
7.4358,3.8464,1.7952,8.4617,-27.9485,-12.5642,0.76929,7.949,-16.1536,-11.0256,-5.3845,0.76929,-3.3333,-0.76929,
9.2307,9.7434,-3.0774,8.7175,-29.2312,-10.2566,1.0256,7.1794,-14.3591,-3.5901,-3.0774,5.1282,-1.0256,2.5637,
10.769,15.8975,-1.5386,10.2563,-31.2822,-10.769,2.0513,14.3589,-15.8975,0,-4.1025,5.6411,0,0,
9.7434,11.282,-2.5642,12.8206,-36.9231,-16.9231,3.5896,15.8972,-18.4617,-7.6926,-7.1794,1.5383,1.0256,-1.0256,
10.2563,5.6411,-5.1284,14.8716,-42.0515,-21.0259,5.6411,13.333,-12.3076,-12.3076,-7.1797,0,0,7.6924,
14.8718,11.7952,1.0256,20.5129,-44.6152,-13.3333,6.6667,19.4875,-12.3074,-5.1282,-4.615,-1.0256,-2.5637,14.8718,
8.718,7.1794,1.5383,13.8459,-53.3335,-15.8977,1.0256,15.3845,-26.6667,-7.1794,-10.2566,-7.6926,-1.0256,1.0256,
10.2566,7.1794,3.5896,12.8206,-43.0769,-19.4871,3.5896,12.3079,-22.0515,-8.2053,-10.2566,-3.5896,4.6155,-7.6921,
17.4358,15.8977,4.6155,17.4358,-33.8462,-17.4358,8.2053,17.4358,-11.7947,-6.1536,-7.1794,-3.0769,-1.0256,1.0256,
16.9233,18.4614,3.5898,13.8462,-48.8462,-16.4102,5.6411,22.0513,-14.3589,-9.2305,-7.1792,-11.2817,-3.5898,4.1025,
13.0771,19.7437,1.2822,11.5386,-57.6921,-18.2051,-0.25635,16.667,-17.6919,-8.9741,-10.5127,-4.8716,5.3848,0.25635,
11.7949,18.4614,-3.5898,5.6411,-48.718,-20.5127,-1.5386,10.769,-16.4102,-3.5898,-12.8208,3.0767,1.5386,11.7949,
13.8462,14.3589,-3.0771,5.1284,-50.2563,-20,3.5898,14.8716,-15.3848,-3.0771,-7.6924,3.0771,-3.0771,18.9746,
8.9744,8.4617,-4.3591,6.4104,-65.2563,-21.7947,0.25659,12.051,-17.1794,-8.9744,-6.4104,1.282,1.282,3.9746,
11.282,5.6414,2.0515,10.2566,-66.6665,-20.5129,1.5388,9.7439,-14.8718,-5.6409,-8.718,-1.0256,1.0256,-3.0769,
14.8716,4.6152,7.6924,17.9487,-60,-21.5386,7.1797,15.8975,-15.3848,-4.6152,-10.769,-5.6411,-5.1284,6.6665,
10.2566,4.1028,2.0515,17.949,-74.3589,-22.051,6.6667,20.0002,-13.8459,-10.7693,-8.718,-2.051,1.5383,-1.5383,
9.4873,3.8462,-2.3076,15.1279,-81.7949,-12.0513,2.3076,18.7178,-10.5127,-11.0259,-6.4102,1.7949,11.5386,-1.7949,
7.1794,2.5642,-1.5383,16.9231,-68.2051,-3.5896,1.5383,17.4358,-18.4617,-10.7693,-10.7693,-3.0769,6.6667,8.2053,
3.8464,1.282,-1.282,17.6926,-63.3333,-2.8206,5.385,16.6667,-22.3074,-9.9998,-9.9998,-1.7947,1.282,7.949,
6.1538,0,-2.0513,17.436,-78.3333,-4.1025,1.0254,14.8716,-15.3848,-6.6665,-3.5898,0,4.6152,5.6411,
9.2305,-3.0771,2.564,18.9741,-88.718,-6.1538,-3.0771,14.8716,-2.564,-3.0771,8.2051,-3.0771,10.769,12.3076,
0.5127,-13.8462,-0.5127,17.9487,-93.8462,-15.8975,-5.1284,6.1538,1.0254,-5.6411,12.8203,-4.1025,10.2563,10.769,
1.5386,-10.769,-1.5381,21.5386,-97.9485,-16.9229,0,9.231,-1.0254,-3.0767,7.6924,1.5386,10.7695,0,
7.6921,-1.0256,1.0256,19.4871,-100.5127,-10.2566,5.6409,17.4358,-3.5896,-2.051,1.5383,-2.051,9.2307,-9.7434,
7.1792,-0.5127,0.5127,20.5127,-103.0769,-5.6411,7.1792,14.8716,-4.6152,-3.5898,2.564,-2.0513,7.1792,-3.0771,
3.3333,-4.8718,-5.8972,15.6409,-103.3333,-6.9231,1.7952,6.4104,-12.051,-5.3845,-0.76929,6.4104,0.76929,11.9229,
4.1025,2.0513,0,8.7178,-101.0256,-6.6665,0,8.2051,-18.4614,-3.5898,-6.1538,7.6924,-4.1025,10.2563,
6.6667,9.7434,3.0769,10.2566,-99.4871,-7.1794,1.5383,11.282,-17.4358,-1.5383,-9.2307,3.0769,-5.1282,-1.5383,
4.6152,1.0254,-3.5898,8.7178,-102.0513,-9.231,-2.0513,8.2051,-13.8462,0.5127,-5.6411,3.5898,-0.5127,5.6411,
2.3079,-1.282,-4.3591,10.0002,-101.7947,-3.3333,-4.3591,11.0256,-13.5896,2.3079,-3.8459,3.8464,1.282,8.4617,
3.3333,3.3333,-5.8972,12.051,-101.7949,1.282,-2.8206,12.5642,-16.1541,-1.282,-5.8972,1.282,-3.8459,5.3845,
8.9744,0.25659,-4.8718,7.9485,-107.436,-0.25659,-3.8464,9.4871,-10.5129,-0.25659,-2.3079,7.4358,1.7947,13.0769,
8.7178,-2.564,-6.6665,6.1538,-116.9231,-4.1025,-12.3076,6.1538,-8.7178,1.5386,-1.5386,8.2051,7.1797,12.8203,
6.9229,-3.3335,-4.8721,10,-122.8206,-4.3589,-7.436,9.4873,-12.0513,0.76904,-0.25635,0.25635,3.8462,5.8975,
14.3589,-2.0513,3.0771,9.7437,-117.4358,-2.564,1.5386,13.8462,-11.2817,1.0259,-2.564,0,-2.564,0,
15.6414,1.7952,0.76929,2.8206,-107.9485,-0.76929,-5.3845,6.9231,-9.4871,2.3079,-8.4612,5.8977,-0.76929,-2.3074,
11.0254,6.9229,-8.4614,-3.8462,-113.0769,-1.7949,-11.5386,2.3076,-13.0771,2.8203,-10.5127,1.7949,4.8716,3.8462,
11.7949,14.3589,-4.6152,-1.5386,-117.4358,1.5386,-8.2051,6.6665,-15.3848,4.1025,-9.2305,-3.0767,6.1538,10.2563,
8.4617,12.5642,-1.7952,-2.8206,-122.3079,1.282,-10.0002,5.3845,-14.1028,4.8718,-11.0256,-1.282,1.7947,2.3074,
6.1538,8.2051,-5.1279,0,-129.7434,-2.564,-10.2563,4.1025,-10.2563,1.0259,-7.1792,0,2.564,2.564,
6.6665,10.2563,-4.1025,4.1025,-129.2307,-0.5127,-5.6411,8.7178,-7.1797,0,-3.0771,0,9.7437,10.769,
6.6665,12.8208,-1.0254,-0.5127,-127.1794,3.0771,-5.6411,13.8462,-5.6411,0.51269,-4.6152,0.51269,3.5898,-4.231,
13.3335,17.436,1.5386,5.6411,-129.7437,6.6665,-3.5898,15.8975,-3.0767,-1.5386,-3.0767,2.0513,-4.1025,-13.3335,
12.0515,13.0769,0.76929,6.4104,-135.1282,4.3591,-4.3591,5.8972,-7.4358,-3.3333,-3.8459,-0.76929,-1.282,1.6665,
2.3076,9.4873,-3.8462,0.25635,-134.6152,0.25635,-5.8975,-2.3076,-10,3.3335,-3.8462,-0.25635,5.8975,14.6157,
-0.25635,13.5898,-13.0771,-1.7949,-140.2566,-0.25635,-12.0513,0.25635,-3.3335,7.9487,3.333,0.76904,4.3589,0.76904,
-2.3076,7.436,-12.564,-4.3589,-155.2566,-2.8203,-23.333,0.25635,3.8462,5.3848,7.436,-0.25635,1.7949,0.25635,
-8.9744,0.76929,-12.051,-1.7947,-168.4614,-6.4099,-28.4612,-0.76929,1.7952,4.8718,3.3333,5.8977,3.3333,8.4617,
-8.9741,6.9233,-16.1538,-0.76904,-166.4102,-4.8716,-26.9229,2.3076,-0.25635,9.4873,1.7949,12.0513,0.25635,0.76904,
