"AF3","AF4","F3","F4","F7","F8","FC5","FC6","O1","O2","P7","P8","T7","T8",
-32.5642,-13.0769,-30.3845,-15.6411,0.38452,-19.2307,21.6667,4.8718,23.718,32.949,8.9744,-4.8718,140.769,17.1797,
-35.8975,-16.4102,-34.3589,-18.9744,-12.3076,-22.0513,22.0515,1.0256,27.1794,30.2566,12.3079,-1.0256,141.5383,20.5129,
-23.3335,-14.1025,-19.3589,-12.0513,2.6924,-18.2053,7.0515,-8.9746,12.1794,15.2566,9.4868,-3.8462,138.2051,10,
-12.5642,-5.3848,-11.0259,-6.4104,-0.76929,-13.5898,20.7693,0.76929,18.718,25.8972,14.1023,-6.9233,151.5383,19.2307,
-14.359,-6.6666,-21.5385,-10.7692,-4.1024,-14.8717,26.1539,2.5641,26.6666,31.2823,17.9489,-2.5641,156.923,25.1281,
-18.7178,-17.6919,-25.3845,-21.7947,3.8462,-24.8716,11.1539,-12.4359,11.6666,16.2823,14.1025,-3.8462,148.4619,10.1281,
-6.6667,-4.1025,-10.3845,-10.7693,0,-17.9487,20.5127,-0.5127,23.0767,23.0767,22.564,0,160,20.5127,
-5.3846,-4.359,-7.4359,-6.4103,-14.6154,-19.7435,24.359,4.359,27.9489,30.0001,18.2052,-5.3846,157.1793,22.8204,
-7.6924,-9.7437,-10.769,-7.6924,0.38464,-18.9744,15.8975,-8.2051,12.9489,15.0001,10.769,-4.6152,148.2051,7.8204,
-14.6155,-7.9485,-18.2048,-11.5383,5.3845,-14.6155,15.1282,-6.9231,4.8718,6.9231,6.9231,-4.8718,151.0256,5.8977,
-17.1796,-9.4872,-24.359,-13.5897,-9.6155,-18.7179,23.8463,4.359,19.8718,21.9231,15.6412,-4.359,160.2565,20.8977,
-15.8973,-14.359,-25.1281,-15.8973,-24.6155,-29.2306,21.0255,-1.5385,26.6666,27.6925,19.4874,1.5385,163.59,22.0514,
-11.2822,-15.8975,-20.0002,-13.3335,-9.6155,-21.5386,14.8716,-11.2822,11.7949,12.6925,9.2305,6.1538,163.0767,11.2817,
-4.3586,-14.1023,-10.5125,-7.9485,-2.8206,-11.5383,22.3079,-11.5383,12.5642,6.9231,4.3591,2.8206,154.6155,11.5388,
-5.3846,-5.8973,-5.3846,-9.4872,-17.8206,-23.3334,29.9999,-6.923,24.8719,21.7948,17.1796,5.3846,157.6923,18.2054,
-8.9745,-6.4103,-11.5385,-16.1539,-32.8206,-32.0514,23.3331,-3.8463,24.359,24.8717,22.3077,3.8463,172.0514,18.7179,
-1.0254,-6.6665,-16.4102,-10.769,-22.0513,-17.0514,17.9487,0.51269,11.7949,12.8208,9.231,-0.5127,171.2822,16.4102,
2.3076,-4.8716,-19.2307,-10,-31.0256,-2.3076,23.3335,-1.2822,10,9.4873,1.2822,-6.9229,159.7437,11.5386,
2.0513,-2.0513,-15.3848,-4.6155,-46.0256,-17.3076,23.5898,-7.1797,18.4614,15.8975,9.7437,-16.9231,156.4102,4.6152,
12.0513,4.3589,-4.8716,10.3845,-52.0513,-5.8975,8.5898,-13.5898,3.4614,0.89746,6.9233,-16.1538,151.5386,-0.76904,
24.6152,11.2817,0.5127,13.333,-37.0513,9.1025,-0.5127,-10.7695,-11.2822,-10.2563,-3.5898,-10.2563,148.7178,4.1025,
16.1536,5.8972,-12.0515,-1.667,-52.0513,10.5125,9.9998,-11.0256,0.76929,-0.76929,-14.6155,-17.6926,142.3074,1.282,
8.9741,8.4614,-11.5386,-2.3076,-67.0513,-4.4875,14.1025,-12.0515,13.0767,9.4873,-6.9233,-22.3079,145.3843,2.3076,
5.8972,5.3845,-10.0002,3.3333,-75.1284,-4.8718,9.9998,-15.6414,1.7947,1.282,-2.8206,-26.9233,149.4871,-1.282,
14.3589,7.6924,-5.1284,4.6152,-60.1284,10.1282,12.8203,-3.5898,-3.0771,-0.5127,-2.564,-15.3848,153.3335,0.5127,
11.0256,1.282,-1.282,-2.8206,-48.4617,12.051,5.8972,-5.3845,1.7947,2.3074,-10.5129,-10.5129,146.9231,-1.282,
8.7183,0,-2.0513,-0.5127,-51.7947,13.3335,0,-14.3589,7.1797,8.2051,-6.6665,-11.2817,150.7695,1.5386,
10.769,0,-10.769,4.6152,-41.5386,14.3589,3.0767,-14.8721,0,1.5386,-3.0771,-16.9233,149.231,-2.564,
11.5386,-0.25635,-6.9229,9.4873,-41.7949,13.0771,16.6665,-5.8975,2.3076,-1.2822,-1.7949,-11.0259,146.4102,0.25635,
-2.0515,-1.5383,-12.8206,1.5383,-56.7949,7.6921,16.4104,-1.5383,9.7434,8.718,-5.1282,-13.3335,152.3079,12.8206,
-4.1023,1.0256,-18.4614,-1.0256,-53.8459,8.2053,17.949,-3.5896,11.7952,15.8977,-1.5383,-19.9998,163.0769,14.3591,
3.0769,0.51294,-11.7952,-1.5383,-46.1538,6.6667,19.9998,-14.8718,2.051,3.0769,-0.51294,-26.6667,157.9485,-0.64087,
-1.0256,2.051,-12.3079,-5.1282,-55.3848,7.6921,11.7947,-12.3079,5.6409,1.0256,-2.5642,-22.5642,155.8972,2.5642,
-2.0513,2.0513,-2.0513,2.0513,-43.0767,21.5386,-3.2053,-5.1279,3.5898,2.0513,-3.5894,-7.5642,153.3335,8.7183,
4.1028,0.51294,12.9487,15.8972,-28.0767,36.5386,-14.8718,-9.7434,-11.4102,-12.3079,-4.1028,7.4358,141.0256,-0.51294,
-5.3848,1.7949,-2.0513,7.436,-13.0767,35.1279,0.12817,-11.5386,-12.564,-3.8462,-0.25635,0.25635,151.0254,6.4102,
-20.3848,-1.0256,-17.0513,-7.564,-28.0767,20.1279,15.1282,-6.1538,2.436,11.1538,1.0256,-3.0769,166.0254,21.4102,
-14.1025,-2.8203,-22.8206,-3.8462,-35.6411,23.8462,10,-4.3589,0.76904,16.1538,-0.76904,7.9487,162.8203,19.231,
-6.4102,0.25635,-10.5127,0.76953,-20.6411,31.5386,2.3076,-10.5127,-13.0767,1.1538,-0.25635,4.3594,157.1797,6.4106,
-12.8206,3.5901,-9.2307,1.0256,-22.564,23.0769,8.2053,-9.2307,-6.6667,4.6155,-1.0256,-6.1536,158.4617,7.1794,
-13.8459,-1.0256,-5.6409,1.0256,-27.6924,18.9744,12.3079,1.5383,-7.1794,2.5642,-3.5896,-3.0769,153.3333,9.2307,
-2.5642,2.5642,-3.0769,4.1028,-12.6924,24.6155,10.7693,11.282,-13.3333,-9.2307,-2.5642,-2.5642,158.9744,5.6409,
-2.8206,6.4104,2.3079,13.5896,-25.8977,11.5383,-0.25659,1.282,-16.6667,-8.9744,-8.4617,-10.5129,160.7693,0.25659,
-4.3591,6.9231,12.5637,21.7947,-35.1282,14.615,2.8206,-3.3337,-12.5642,-2.8206,-4.8718,-6.4104,154.615,3.8459,
-13.0771,5.8975,-2.4363,11.5386,-33.0771,28.4614,7.436,2.8203,-13.5898,-8.4614,-4.8721,-5.8975,148.4614,5.3848,
-21.7947,3.8464,-17.4363,3.8464,-48.0771,18.718,4.8718,1.7947,-9.4871,-1.282,-11.0256,-4.3591,147.4358,1.282,
-13.5896,7.9485,-3.8464,15.6409,-52.5642,19.2307,6.4104,-0.25659,-7.4358,1.7947,-6.9231,0.25659,145.8972,-0.76929,
-13.3335,8.7178,-3.0771,15.3848,-51.7949,20.5127,8.7178,-1.0259,-4.1025,3.0771,-4.6152,-1.5386,146.1538,1.0259,
-13.8462,8.7178,-3.0771,14.3589,-51.7949,20.5127,10.769,-2.0513,-1.5386,3.5898,-3.0771,-4.1025,145.6411,1.5386,
-15.8972,7.6926,-4.6155,12.3079,-53.3333,19.4871,11.282,-4.6155,-0.51294,2.5642,-2.5642,-8.2048,143.5901,0.51294,
-17.949,6.1541,-5.6409,9.7434,-55.3845,17.9485,11.7947,-7.1794,0.51294,1.5383,-2.5642,-12.3079,141.5383,-0.51294,
-19.7437,4.8721,-6.9229,7.436,-56.6667,17.1797,12.0513,-10,1.7949,0.76904,-2.3076,-16.1538,139.7437,-0.76904,
-20.2563,4.8716,-6.9229,6.4102,-57.1794,16.6665,13.5898,-11.0254,4.3589,0.76904,-0.76904,-19.231,139.231,-0.76904,
-27.1794,-0.51294,-18.9744,1.0256,-72.1794,4.6155,10.7693,-26.0254,10.2566,5.6409,0.51294,-23.0769,132.3079,-9.2307,
-18.9741,5.1284,-13.8462,-0.5127,-61.5383,11.2822,18.4614,-13.3335,7.1797,0.5127,0,-21.5386,133.3335,0,
-14.3591,6.6667,-0.51294,0.51294,-53.3335,16.4104,15.8972,1.6665,-3.0769,-5.1282,-3.5896,-22.0515,131.282,5.1282,
-21.5383,-1.0256,-3.5896,-0.51294,-61.0256,7.1794,12.8206,-8.718,6.1536,8.718,0.51294,-20.5129,126.1536,3.0769,
-28.9744,-1.282,-18.5896,-5.8977,-72.0513,3.8459,19.7434,-13.5896,20.7693,20.7693,1.282,-14.6155,121.7947,4.8718,
-21.7947,4.8718,-5.8972,0.76929,-57.0513,18.8459,18.718,-9.9998,8.4617,6.4104,-2.8206,-9.9998,109.4871,-0.76929,
-19.7437,4.8716,2.8203,3.3335,-54.1025,21.2822,11.0254,-16.6665,0.25635,-0.25635,-1.2822,-19.7437,99.7437,-7.9487,
-32.3076,0.51294,-12.1797,-11.6665,-69.1025,6.2822,14.8718,-17.9487,15.2563,12.3079,3.5896,-31.282,109.7439,-0.51294,
-31.5386,3.3335,-25.3848,-12.0513,-81.282,-3.3335,19.231,-5.8975,27.9487,20.2563,5.3848,-17.6924,119.231,7.9487,
-23.8459,6.4104,-10.3848,-2.3079,-66.4102,7.9485,6.4104,-12.0515,12.9487,8.9744,-4.8718,-7.4358,104.231,2.3079,
-18.2051,2.3076,-15.1279,-8.4614,-63.3333,12.5645,12.5645,-16.6665,5.8975,9.4873,-2.3076,-13.0767,104.8721,4.8721,
-21.5383,-4.1028,-25.1282,-17.4358,-67.1794,5.1282,23.5896,-14.3591,11.7947,10.7693,4.1028,-22.5642,113.3333,5.1282,
-17.949,3.0769,-11.2825,-5.1282,-61.5386,8.7175,19.9998,-20.5129,7.1794,3.0769,3.5896,-18.9744,105.1282,-3.0769,
-15.3848,2.564,-10.7695,-2.0513,-66.6667,8.2051,15.8975,-25.1284,8.2051,3.5894,2.0513,-7.6924,97.4355,-3.0771,
-17.6924,-2.3076,-21.7949,-7.9487,-73.5898,5.8975,12.564,-13.5898,10.5127,7.9487,4.3589,-3.8462,101.7949,2.3076,
-17.6921,1.7947,-17.6921,-4.3591,-66.9231,15.1282,13.0769,-8.4617,8.4617,3.3333,4.3591,-18.718,105.8972,-1.7947,
-5.6411,11.2822,-5.1284,5.6411,-52.8206,30.1282,18.9741,-13.8462,4.6152,-4.1025,3.5898,-28.7178,97.9487,-3.5898,
-5.3843,8.9746,-2.8203,3.8462,-62.8203,30,8.4614,-15.1279,0.25635,-6.4102,2.8208,-17.6924,86.9233,-0.25635,
-20.3843,1.2822,-13.5898,-5.3848,-77.8203,15,4.8721,-14.6152,9.4873,-0.25635,5.3848,-14.1025,91.5386,0.25635,
-20.2563,4.3589,-19.2305,-2.3076,-70,2.3076,15.1284,-14.6152,14.6157,4.3589,5.3848,-16.6665,97.6924,-3.8462,
-5.2563,3.5896,-14.8718,-3.5896,-55,13.3333,20.0002,-15.8972,6.1541,6.1541,3.0769,-16.9231,90.2566,-6.1536,
3.0771,4.1025,-0.5127,-2.0513,-40,25.1284,16.9233,-18.9741,0.5127,-0.5127,5.1284,-15.8975,83.5898,-3.0767,
-3.5896,7.6921,3.0769,6.6667,-26.6667,26.6667,3.5896,-21.5383,-3.0769,-10.2561,3.5896,-10.2561,86.6667,-5.1282,
-12.0515,0.76929,-11.9231,1.282,-36.1541,18.718,4.3586,-22.8206,3.3333,-0.76929,3.8459,-9.4875,92.5637,-8.9744,
-7.1794,3.0769,-12.8206,-2.5642,-38.4617,24.6155,19.3586,-19.4871,9.7434,5.1282,2.5642,-18.9744,90.2566,-6.6667,
2.5642,9.2307,2.1794,5.1282,-23.4617,38.4617,20.5129,-19.4871,-2.5642,-9.8718,-5.1282,-29.2307,83.0769,-7.1794,
3.8462,6.4102,7.436,6.4102,-21.2817,36.1538,14.6157,-20.769,-3.8462,-11.5381,-5.8975,-24.3589,90.5132,-9.4868,
-1.0256,3.5896,-7.564,-5.1282,-30.2561,30.2566,19.4871,-18.4617,10.7693,3.4619,1.0256,-12.8206,97.4358,-5.6409,
-1.5386,1.5386,-13.8462,-11.2822,-15.2561,32.8203,16.9229,-18.9746,7.6924,1.5386,3.0767,-17.436,90.769,-8.7183,
7.9487,5.3843,0.25635,-1.2822,-0.25635,34.6152,14.6152,-15.1284,-1.2822,-5.3848,3.8462,-25.3848,88.9741,-4.8721,
12.3079,6.1541,2.5642,-2.051,-3.5896,30.7693,21.5383,-20.5129,-2.5642,-3.5896,0.51294,-21.0256,85.1282,-0.51294,
9.7437,5.1284,9.7437,-9.2305,0,31.7949,13.8462,-29.2305,-5.1279,-5.1279,0,-9.7437,77.436,-11.7949,
6.6667,3.0769,6.6667,-12.8206,-3.0769,29.7439,6.1541,-17.9485,-3.0769,-4.1023,6.1541,-11.7947,86.6667,-11.7947,
5.6409,-1.0256,-8.3333,-14.3591,-9.7434,26.1541,18.9744,-9.2307,1.0256,-3.0769,6.1541,-14.3591,93.8464,2.0515,
5.1282,2.5642,1.5383,-5.6409,1.5383,33.8464,17.4358,-22.5642,-9.7434,-6.1536,-2.051,-9.2307,81.0256,-1.5383,
0,3.0771,15.8975,0,4.6157,34.8721,3.0771,-28.7178,-15.8975,-5.1279,-5.1279,-15.3843,75.3848,-10.769,
0.76929,-2.3079,6.9231,-0.76929,5.8972,39.7434,5.3845,-14.1028,-8.9744,-2.8206,1.282,-11.0256,88.4617,-3.3333,
4.3591,-2.3074,8.4617,-0.76929,15.6414,45.3845,-4.3586,-17.6921,-19.2307,-13.0769,0.76929,2.3079,82.3079,-2.3074,
6.1536,5.6409,15.3845,-1.0256,1.0256,38.4617,-5.1282,-28.718,-12.8206,-10.2566,5.1282,-2.0515,75.3845,-5.6414,
0,5.6411,0.38452,-10.2563,-13.9744,27.6924,9.8718,-21.0254,2.0513,0,6.1538,-13.3335,82.564,0,
0.76904,4.8716,-10.5127,-7.9487,-14.1025,30.5127,10.5127,-9.4873,-3.3335,-0.76904,3.8462,-1.2822,84.8716,5.3848,
1.7947,2.8206,1.7947,-4.8718,-7.4358,28.9744,-4.3591,-21.7952,-14.6155,-9.4875,1.7947,1.282,72.051,-1.282,
6.1536,8.2048,3.5896,1.0256,-14.8718,29.2307,1.5383,-27.6926,-14.3591,-7.1794,-4.1028,-6.1541,72.3074,-1.0256,
13.3333,9.2307,-1.0256,5.6414,-11.7947,29.2307,14.3591,-18.4617,-9.7434,1.0256,-9.7434,-12.3074,82.5642,-1.0256,
14.6152,6.4102,5.3843,4.8716,-8.4619,25.8975,3.8462,-21.7949,-13.0771,-3.8462,-6.4102,-11.5386,78.2051,-8.4619,
9.4873,11.0254,11.5386,4.8716,-23.4619,27.9487,-3.3335,-27.9487,-13.5898,-11.5386,2.3076,-2.3076,70.5127,-8.4614,
4.8721,7.436,2.8208,0.25635,-30,27.436,7.9487,-21.2817,-8.9741,-6.4102,-0.25635,-2.8203,76.1538,-4.8716,
9.4871,7.4358,1.282,-1.282,-15,24.8718,11.5383,-17.1794,-4.8718,1.282,-4.3591,-13.5896,86.4104,-2.3079,
12.5645,5.3848,3.8462,-4.8716,-1.7949,12.5645,4.3594,-26.9229,-5.3843,-8.9741,1.7949,-28.4614,84.3594,-5.8975,
15.3848,4.1025,0,-5.1279,7.6924,2.5645,10.7695,-31.2817,-9.2305,-13.8462,0,-28.2051,76.9233,-12.3076,
18.9746,6.667,0,0,22.6924,2.0513,15.3848,-30.2563,-14.3589,-9.7437,-11.7949,-16.4102,71.2822,-16.4102,
20.0002,7.6926,7.1799,1.0256,19.4875,-5.6409,10.7693,-31.7947,-2.5637,-1.0256,-3.5896,-11.282,72.3079,-10.2561,
15.3845,-1.0256,9.2307,-12.8206,4.4875,-19.4871,6.1541,-37.4358,1.5383,-1.0256,1.5383,-22.5642,73.8464,-10.2561,
30,1.2822,24.2307,-3.8462,19.4875,-4.4871,15.6411,-31.5386,-4.8716,-2.8203,0.76904,-17.6924,80.2563,-9.4873,
25.3848,-2.3076,16.667,2.3076,22.8208,2.3076,10,-39.7437,-13.5894,-10,-7.4355,-18.2051,65.3848,-16.6665,
17.436,0,1.667,0,7.8208,-5.1279,10.7695,-37.4358,-2.564,2.0513,1.0259,-18.4614,66.1538,-4.6152,
17.436,-3.5898,1.5386,-5.1279,14.3589,-2.0513,10.2563,-28.718,-5.1279,4.6152,2.564,-17.436,77.436,-1.5386,
19.231,-1.7949,4.3589,-3.3335,29.3589,11.0259,5.8975,-17.6924,-9.4873,0.25635,-1.2822,-11.5386,78.2051,-0.25635,
12.3079,-1.5383,-3.0769,-7.1794,20.5129,7.6926,3.5901,-15.8972,-4.1023,1.0256,-1.0256,-15.8972,66.6667,6.1541,
4.1023,-7.1794,-6.6667,-12.3079,18.4617,1.0256,1.5383,-22.5642,-8.718,-1.0256,1.5383,-21.5383,66.6667,3.0769,
8.7178,-2.0513,-2.564,-1.5386,33.4617,14.8721,-0.5127,-19.4873,-13.3335,1.0259,5.1284,-6.5383,73.8462,0.5127,
5.8975,-5.8975,-6.9229,1.2822,27.436,11.5386,-3.8462,-20.2563,-9.4873,1.7949,-1.2822,6.4102,66.9229,-2.3076,
1.0259,-9.2305,-3.5894,-5.1279,12.436,0.51318,-0.5127,-19.4868,-3.5894,6.667,0,0,64.1025,0,
-0.51294,-5.1282,-1.0256,-4.1028,0.51294,3.5896,1.0256,-23.0769,-4.1028,13.3333,3.0769,-1.5383,65.6409,2.5642,
-1.2822,-7.436,-4.8716,4.8721,1.2822,2.8203,-2.8203,-28.9741,-11.0254,7.9487,-3.8462,6.9233,60.2563,1.7949,
-2.051,-8.2048,-5.1282,5.1282,9.2307,-1.5383,-2.5642,-18.9744,-11.282,3.0769,1.5383,10.7693,60.5129,7.1794,
-3.5898,-9.2305,-5.6411,-6.1538,12.8208,0,3.0771,-11.7949,-3.5898,6.1538,11.2822,0,69.231,7.1797,
-2.8203,-8.9746,-3.3335,-4.8721,12.564,5.3848,2.8203,-20.2563,-6.4102,3.3335,2.8203,-6.9233,72.0513,3.8462,
-4.6152,-5.6411,0.51269,2.0513,10.769,4.6152,0,-25.1284,-11.7949,-0.5127,0,-8.7183,67.6924,4.6152,
-8.9744,-4.3591,-0.76929,-0.76929,6.9231,0.76929,5.3845,-20.7693,-5.3845,2.8206,7.949,-9.9998,60.2566,5.3845,
-15.8975,-6.667,-6.1538,-3.5898,5.1279,0,5.1279,-16.4102,-4.1025,3.0767,5.6411,0,55.8975,7.6924,
-21.0256,-9.2307,-7.1794,-4.6155,4.6155,-1.0256,1.0256,-16.9231,-4.1028,6.6667,8.718,4.6155,56.9231,18.9744,
-19.4873,-9.231,-4.6157,-3.5898,12.3076,1.5381,0,-14.8721,-1.5386,11.7949,13.8462,0,53.8462,23.5894,
-22.0513,-10.769,-4.6152,0,16.9229,4.1025,-2.0513,-15.3848,-10.2563,6.6665,0,4.6152,40.5127,11.7949,
-24.3589,-9.4873,-2.3076,-0.25635,11.0259,4.8721,0.25635,-18.2051,-8.4614,6.9233,-1.2822,8.9746,40.769,10,
-23.5898,-7.1794,-1.5383,-3.0769,10.7693,6.1536,-4.6155,-16.4104,-1.5383,10.2566,6.1536,1.5383,47.1794,16.9231,
-26.4102,-9.4871,-1.7947,-4.8718,10.5129,2.8206,-4.3591,-15.1282,0.76929,6.4104,1.282,-0.76929,43.8464,13.0769,
-21.7949,-2.8208,-0.76904,0.76904,0.25635,-5.3848,9.4873,-21.2822,6.9229,5.8975,-0.25635,-3.8462,40.769,6.4102,
-18.4614,-0.51269,-9.7437,1.5386,-14.3589,-17.436,10.769,-36.2822,9.231,1.0259,0.5127,-17.9487,38.4614,1.0259,
-17.6924,0.25635,-10,-0.25635,-14.1025,-20.7693,20.2563,-30.5129,15.1279,4.8716,12.564,-12.564,48.9741,2.8203,
-17.6924,0.25635,-10.5132,-0.25635,-13.0771,-19.231,19.7437,-30.0002,15.6406,5.8975,13.0767,-13.0771,45.8975,2.3076,
-17.4358,0.51294,-10.2566,-0.51294,-11.7952,-16.9231,19.4871,-29.231,15.8972,7.1794,14.3586,-12.8206,42.5642,2.051,
-16.9229,0.5127,-10.2563,-0.5127,-10.2563,-15.3848,18.9746,-28.718,16.4102,8.2051,14.8716,-13.3335,38.9746,2.0513,
-16.6667,0.76929,-9.9998,-0.76929,-8.9744,-13.5896,18.718,-27.9487,16.6667,9.4871,16.1541,-13.0769,35.6414,1.7952,
-16.6667,0.76929,-10.5129,-0.76929,-7.949,-12.0515,18.2053,-27.436,17.1794,10.5129,16.6667,-13.5896,32.5642,1.282,
-15.8977,1.0256,-9.7439,-1.0256,-6.1541,-9.7439,17.9485,-26.1541,17.4358,12.3074,17.9485,-13.3337,28.7175,1.5383,
-14.6155,1.282,-15.6409,-1.282,-8.4617,-12.051,17.1794,-28.4614,12.5642,11.0256,16.6667,-5.3845,32.5642,4.3591,
-14.8721,0.5127,-12.3076,-10.7695,-0.51269,-12.3076,14.3589,-25.6411,8.2051,9.2305,13.8462,-10.7695,30.2563,2.0513,
-11.5386,3.3335,-3.3335,-3.3335,-8.4614,-20.2563,24.3589,-21.2822,22.3076,16.1538,23.3335,-7.436,35.6411,4.3589,
