"AF3","AF4","F3","F4","F7","F8","FC5","FC6","O1","O2","P7","P8","T7","T8",
3.0771,1.5386,6.6665,15.8975,31.7949,10.2563,-19.4873,-17.436,-9.2305,-12.8203,-3.0767,8.7183,-117.4358,-1.5386,
2.8203,-2.8203,5.8975,14.1025,22.3076,12.564,-21.7949,-8.4614,-6.4102,-7.9487,-8.9746,14.1025,-123.3333,4.3589,
10.0002,3.3333,15.6414,19.2307,32.5642,17.6926,-15.6409,-7.4358,-9.4871,-15.1282,-3.3333,16.1541,-124.8716,-3.3333,
9.2305,1.5386,15.8975,21.0254,38.4614,17.9487,-18.4614,-17.436,-16.4102,-26.6665,-1.5386,8.2051,-128.718,-13.3335,
2.564,2.0513,7.1792,18.9741,23.4614,17.4355,-17.9487,-9.231,-6.1538,-11.7949,-5.6411,8.2051,-123.5898,-2.0513,
-3.5898,1.0259,1.0259,11.7949,10.2563,9.7437,-12.8203,-7.6924,2.564,-1.5386,-5.6411,10.769,-119.4871,-1.0259,
6.4102,0.25635,11.0259,15.1284,21.2822,10.5132,-13.0767,-11.0254,-4.8716,-8.9741,-0.25635,13.0771,-123.3333,-8.9741,
4.6152,-0.5127,8.2051,12.8203,15.8975,8.7178,-21.5386,-9.231,-13.3335,-15.8975,0.5127,8.7178,-127.6924,-9.231,
-5.1284,1.5386,0,6.6665,3.5898,4.1025,-14.3589,-5.6411,-0.5127,-2.5645,3.0767,11.2817,-118.4617,0,
-2.3076,-1.2822,-0.25635,10,8.9741,1.7949,-11.0259,-8.4614,0.76904,1.7949,-5.3848,18.2051,-124.3591,0.25635,
3.0771,-3.0771,1.5386,14.3589,11.7949,4.6152,-7.6924,-1.5386,-2.0513,-6.1538,-1.5386,20.5127,-124.1025,1.5386,
-2.8203,-5.3843,0.25635,7.436,3.8462,4.8721,-6.4102,-0.25635,-0.76904,-10,8.4619,7.436,-113.0767,2.8208,
-1.7949,0.25635,2.3076,8.4614,8.9741,6.4102,-8.9746,-3.3335,-1.7949,-5.3848,-0.25635,5.3848,-111.0256,5.3848,
-0.25635,3.8462,0.25635,12.0513,9.4873,11.0259,-10,-4.8716,-2.8203,-3.333,-10.5127,15.6411,-118.2048,2.8208,
0,3.5898,2.0513,14.8716,13.8462,17.9487,-16.4102,-1.5386,-7.1797,-12.3076,-4.1025,26.1538,-125.6411,0,
-0.5127,-1.0259,6.1538,13.8462,16.9229,18.4614,-24.6152,0.5127,-12.3076,-17.9487,-5.1284,27.6924,-129.2307,1.5386,
-3.8459,-0.76929,0.76929,11.0256,7.4358,16.6667,-13.5896,1.7952,-5.3845,-2.9487,-9.9998,22.8206,-118.7178,8.9744,
-6.6665,2.0513,-9.231,9.2305,-4.1025,9.7437,-4.6152,-0.5127,1.5386,0.5127,-0.5127,12.3076,-111.7949,8.2051,
0.5127,1.5386,-2.0513,11.2822,-0.51269,4.6157,-9.2305,-3.5898,-1.0254,-9.2305,10.2563,10.7695,-114.3589,2.5645,
3.5898,-0.5127,3.0767,10.2563,3.0767,7.1792,-14.8721,-4.1025,-10.2563,-10.7695,-1.0259,12.8203,-118.9744,0.5127,
0.25635,-0.25635,2.3081,12.5645,5.3848,15.6411,-9.4868,-0.25635,-5.8975,-5.3843,-10,14.1025,-114.6152,4.3594,
-0.76929,0.76929,1.7947,16.6667,5.8977,15.1282,-8.4617,-1.7947,-0.76929,-4.8718,-3.3333,12.0515,-107.4358,4.8718,
-0.25635,0.25635,1.7949,15.1284,0.76904,11.5386,-11.5386,-4.8716,-1.7949,-3.8462,-0.25635,8.9746,-104.8718,3.8462,
1.5383,-2.051,5.6414,14.8718,-1.5383,11.282,-10.2561,-6.6667,1.5383,-3.0769,-5.1282,5.6414,-108.2051,4.1028,
2.0513,-1.0259,7.1797,20,0,7.6924,-13.3335,-7.6924,0,-5.6411,-8.2051,6.1538,-108.718,2.0513,
-2.8206,0.25659,2.8206,18.2053,1.7952,11.5383,-12.051,-6.9231,-2.3079,-0.25659,-3.3333,12.0515,-98.7178,1.282,
-10.2563,-4.1025,-0.5127,9.231,0.5127,16.9229,-9.231,-7.6924,1.5386,2.0513,-1.0259,11.7949,-96.9231,2.0513,
-10,-2.8203,-0.25635,7.9487,0.25635,14.6152,-13.5898,-7.9487,1.2822,-1.2822,0.25635,7.9487,-102.3076,5.8975,
-6.4104,0.76929,-4.3591,7.4358,-7.4358,6.4104,-15.1282,-6.9231,-0.76929,1.7947,5.3845,4.8718,-99.2307,3.3333,
-0.51294,1.5383,0.51294,10.7693,3.0769,12.3074,-14.3591,-5.6409,-3.5896,-4.1028,2.5642,10.2561,-98.9744,-3.5896,
7.1797,2.0513,12.8208,18.4614,18.0769,27.3074,-11.7949,-3.5898,-10.2563,-12.3076,-2.0513,15.8975,-103.5896,-2.0513,
0.25659,-3.8459,1.282,6.9231,13.0769,18.718,-8.9744,-6.4104,-6.9231,-10.0002,1.282,1.7947,-98.2051,-0.25659,
0.25659,-0.25659,-5.8972,2.3079,-0.25659,13.0769,-8.9744,-3.8459,2.3079,-1.7947,2.3079,0.25659,-88.4614,2.3079,
4.6155,0.51294,3.0769,8.2048,14.7434,24.1023,-14.8718,-5.1282,-6.6667,-9.7434,-12.6921,10.2566,-98.4617,-0.51294,
3.5898,-1.5386,4.1025,10.7695,19.4873,30.2563,-15.8975,-7.6924,-14.3589,-15.3843,-18.9741,12.8208,-102.564,1.5386,
2.8206,3.8464,-2.8206,15.6414,7.949,24.8718,-13.5896,-6.4104,-4.3586,-3.8459,-5.8972,17.1794,-89.4871,11.5383,
0,2.5645,-5.1279,13.8462,5.6411,20,-14.8716,-1.5381,0,-2.0513,-1.0254,22.0513,-84.1023,7.1797,
-3.5896,1.5383,-1.0256,9.2307,6.6667,23.0769,-13.8464,1.5383,-3.0769,-7.1794,-1.5383,21.5383,-84.1025,1.0256,
-4.8716,0.25635,0.25635,5.3848,-3.333,20.2563,-15.1279,-7.436,0.25635,-5.3848,-0.25635,18.2051,-80.769,5.8975,
-2.8203,-2.8203,-0.25635,3.3335,0.76953,17.1797,-14.1025,-7.9487,0.76953,-1.7949,0.25635,17.1797,-76.1538,6.9233,
-1.2822,-3.3335,0.25635,5.3848,11.5386,15.1284,-5.8975,2.3076,-0.76904,-4.8716,-0.25635,12.564,-68.4614,5.8975,
-0.51294,-3.5901,4.6155,9.2307,11.282,11.7947,-5.6414,0.51294,-2.0515,-12.3079,-2.0515,11.7947,-67.1797,5.6409,
-1.5383,-4.1023,6.6667,6.6667,6.1541,12.3079,-12.8206,-5.6409,-4.6155,-12.3079,1.5383,17.4358,-69.2307,2.5642,
-1.0259,-5.1284,4.1025,5.1279,2.564,13.8462,-8.2051,-3.0771,-0.5127,-3.5898,6.6665,16.4102,-61.0256,0.5127,
4.8716,-3.3335,6.4102,13.0767,5.3848,15.6411,-6.4102,-0.76904,-1.2822,-2.8208,-4.3589,12.564,-63.3335,0.76904,
4.6155,-1.0256,10.2566,16.9231,6.1541,13.8464,-16.4104,-5.6409,-9.7434,-9.7434,-14.3591,14.3591,-76.9231,1.0256,
4.8716,-4.3589,7.9487,14.1025,4.8716,11.0254,-15.1284,-7.436,-5.8975,-9.4873,-5.3848,20.769,-73.0771,4.3589,
2.8206,-6.9231,2.8206,7.9485,5.3845,12.0515,-12.0515,-8.4617,-2.8206,-6.9231,-5.3845,25.3845,-65.8975,7.4358,
4.3591,-4.3591,3.8459,4.8718,7.9485,18.2053,-15.1282,-6.9231,-3.8459,-6.4104,-11.0256,26.4104,-69.4871,5.8972,
6.4102,-3.3335,3.3335,7.9487,7.9487,17.1797,-19.7437,-8.9741,-4.3589,-10.5127,-11.0254,17.1797,-73.5896,4.3589,
7.1792,-2.0513,2.0513,8.7178,11.7949,17.4355,-17.9487,-8.2051,-2.5645,-13.3335,-9.231,8.2051,-67.6924,6.1538,
12.5642,-4.8718,7.4358,11.0256,20.7693,23.3333,-11.5383,-2.8206,-3.3333,-11.5383,-3.8459,14.1028,-62.8206,2.8206,
11.7952,-5.6409,12.8206,14.8718,17.4358,17.949,-13.3333,-0.51294,-6.1536,-5.1282,-1.5383,21.5388,-65.6409,0.51294,
0.25635,-6.9229,2.8203,2.8203,2.4358,5.8975,-15.6411,-2.3076,-0.25635,0.76904,-2.8203,8.9741,-62.8206,0.76904,
-0.25635,-5.3843,-4.3589,0.25635,0.25635,13.0771,-10,-1.7949,6.4106,2.8208,-1.7949,6.4106,-52.051,3.8462,
5.6411,0,0,11.2817,15.2563,25.1279,-11.2822,0,-2.0513,-1.0259,-5.1284,20.5127,-51.7949,3.0767,
-2.0513,-5.6411,-4.1025,3.5898,1.0254,14.3589,-12.3076,0,0,1.5386,-7.6924,15.8975,-52.3079,2.564,
-1.2822,-8.9741,-2.3076,-0.76904,0.76904,13.5898,-9.4873,1.2822,4.8721,6.4102,-3.8462,17.1797,-51.5383,8.9746,
7.436,-6.9229,3.8462,7.9487,15.769,22.8203,-13.0767,-4.3589,-6.9229,-3.8462,-5.8975,29.4873,-57.1794,4.8716,
7.9485,-4.8718,-2.3079,5.8972,11.5383,14.6155,-4.8718,-5.3845,2.3079,-2.3079,-3.8464,22.3079,-48.9744,7.4358,
8.9741,-2.8208,-8.9746,0.25635,-3.4617,4.3589,-0.25635,-1.2822,16.1538,10.5127,-1.2822,11.5381,-38.2053,14.1025,
8.2051,-6.667,-6.1538,0,0,2.564,-9.7437,-9.7437,6.6665,6.6665,-5.6411,12.3076,-45.6411,6.6665,
3.5898,-6.1538,-8.7183,0,-7.6924,0,-7.6924,-9.231,7.1792,3.5898,1.0254,12.8203,-46.1541,6.6665,
5.1282,-5.1282,-8.2053,0.51294,-12.8206,-0.51294,-3.0769,-1.0256,15.8972,6.6667,14.3591,19.9998,-37.436,10.7693,
9.2307,-5.1282,-3.0769,1.0256,-3.0769,-1.0256,-7.1794,-5.6409,10.2566,6.1541,12.3079,27.6926,-37.4358,8.2053,
7.6924,1.0254,-9.7437,0.5127,-4.6152,-0.5127,-3.0771,-2.564,9.231,8.2051,-1.0259,27.6924,-39.4873,10.769,
4.6152,-3.5898,-13.3335,-2.5645,-10.2563,1.5381,0,0,10.769,7.1792,-8.2051,25.1279,-42.0515,9.2305,
7.9487,-8.4614,-1.2822,-1.7949,-8.9746,3.3335,-0.25635,-4.8721,11.0254,6.9229,0.25635,21.7949,-36.6665,6.9229,
3.8462,-4.8721,-6.9233,-3.3335,-23.9746,-8.4614,3.3335,-3.3335,18.2051,11.0254,5.3848,12.0513,-23.8462,11.0254,
-0.5127,-2.564,-17.9487,-6.1538,-32.3079,-15.3848,6.1538,3.0767,23.5898,13.3335,0.5127,14.8716,-23.0769,10.769,
5.3845,-3.3333,-9.4871,-2.8206,-19.7434,-4.8718,2.8206,3.8459,18.2053,12.051,-4.3591,17.6921,-31.5386,5.3845,
6.4099,-7.949,-7.4363,-4.3591,-24.3591,-6.4104,2.8206,0.76929,17.1794,7.9485,-0.76929,9.4871,-29.4873,8.4612,
3.3335,-9.4868,-13.5894,-4.8716,-27.4358,-12.0513,0.25635,0.25635,16.1538,4.3594,-0.25635,18.7183,-23.8459,12.5645,
7.436,-2.8203,-7.436,3.3335,-17.6924,-2.3076,-5.3848,2.3076,11.0254,3.8462,-8.4614,22.3076,-28.4617,7.9487,
7.1794,-1.5383,-7.1794,1.0256,-27.1794,-2.5642,-1.0256,7.1794,18.9744,10.2566,-5.1282,7.3076,-27.1794,7.6926,
2.5642,-5.6409,-10.2561,-0.51294,-22.0513,-3.0769,-1.5383,3.5901,15.3845,9.7439,0.51294,1.5383,-23.5896,8.2053,
2.564,-8.2051,-7.6924,3.0771,-7.0513,8.2051,-9.7437,-7.6924,0.38452,2.0513,-6.6665,12.8203,-28.7178,5.1284,
5.3845,-2.3074,-6.9231,1.282,-5.8972,8.9744,-2.3074,-1.282,11.5383,10.5129,-2.3074,6.9231,-22.3074,10.0002,
-1.282,-4.8718,-17.1794,-7.9487,-20.8972,-4.3591,3.8459,3.3333,23.8459,14.1023,1.282,1.7947,-17.1794,13.0769,
2.564,-10.2563,-13.8462,-4.6152,-11.2822,3.5898,5.1284,-2.564,17.436,10.2563,-8.7178,13.8462,-22.0513,10.769,
7.6921,-10.2566,-8.718,-0.51294,0.51294,10.2561,-6.6667,-7.6926,2.436,0.51294,-15.8977,9.2307,-28.718,2.051,
5.6409,-5.1282,-11.282,-0.51294,-14.4871,3.5896,-7.1794,1.0256,9.2307,3.5896,-5.1282,0.51294,-19.9998,4.1028,
3.0767,-4.6152,-14.3589,0,-22.5642,2.0513,-1.0259,0,15.3848,10.769,-6.1538,2.0513,-17.436,6.1538,
11.0256,-3.3333,-7.4358,1.282,-12.5642,4.8718,-1.282,-5.8977,9.9998,11.0256,-11.5383,4.3591,-18.2053,7.4358,
13.333,-5.1284,-4.103,-2.5645,-10.7695,1.0254,0,-3.5898,14.8716,8.7178,0,6.1538,-9.7437,11.7944,
5.1279,-8.2051,-10.7695,-7.1797,-13.3335,2.0513,-3.0771,-0.5127,11.7949,5.6411,0.5127,4.6152,-15.3848,8.7178,
6.1538,-2.0513,-10.2563,-2.5645,-7.1797,15.3843,-2.5645,2.0513,9.2305,12.3076,-6.1538,3.5898,-20.0002,10.769,
4.3591,-1.282,-8.9744,0.76929,-14.6155,15.1282,-1.282,-0.76929,10.5129,10.0002,-4.8718,4.8718,-13.0769,11.0256,
-0.5127,-8.2051,-11.7949,1.5386,-16.4102,9.231,-4.6152,0.5127,9.231,3.0771,-3.5898,9.231,-12.8203,9.7437,
2.8208,-9.4868,-12.0513,-1.7949,-2.8203,14.6157,-4.8716,1.7949,11.5386,8.9746,-6.4102,9.4873,-15.6406,11.5386,
5.6414,-6.1536,-11.7947,-8.2048,3.0769,18.4617,-5.6409,-3.5896,8.718,8.2053,-3.0769,6.1541,-15.3845,8.2053,
5.1279,-6.667,-9.7437,-6.667,-0.51318,8.7178,0,-2.0513,6.1538,0,2.0513,13.333,-12.8208,5.6406,
7.9487,-6.4102,0.25635,3.3335,6.9233,6.9233,-0.76904,-1.7949,-0.25635,-1.2817,-4.8716,19.231,-14.6152,6.4102,
10.769,-2.5645,8.7178,11.2817,21.9233,21.0254,-13.8462,-5.6411,-9.7437,-2.0513,-7.1797,18.4614,-21.5386,2.0513,
4.3591,-4.8718,0.25659,3.3333,19.7434,13.0769,-12.5642,-3.8464,-2.8206,-3.3333,-0.25659,14.6155,-14.1028,0.25659,
0.76953,-7.9487,-10,-0.76904,4.7434,-1.9231,-4.3589,0.25635,4.8721,0.25635,-0.25635,11.0259,-6.4102,5.8975,
6.667,-6.6665,-3.0767,9.231,5.1284,3.5898,-6.6665,-1.5386,-3.5898,1.5386,-2.564,13.3335,-11.2817,4.1025,
11.7949,-4.6152,8.7178,18.4614,20.1284,17.436,-7.6924,0.5127,-7.6924,-4.1025,-0.5127,15.3848,-10.2563,-0.5127,
9.9998,-1.282,5.3845,12.5637,19.2307,11.5383,-9.4875,0.76929,-8.9744,-8.4617,-12.0515,9.4871,-6.4104,-0.76929,
10,0.76904,-0.76904,8.9741,10.5127,7.9487,-8.4614,-1.7949,-6.4102,-3.3335,-13.0771,8.4614,-6.9233,0.76904,
6.667,-2.564,-2.0513,13.3335,12.3076,12.3076,-10.769,0,-2.0513,0,-8.2051,12.3076,-6.1538,1.0259,
1.5386,-3.5898,4.1025,15.3848,16.4102,15.3848,-16.4102,0,-9.231,-5.6411,-16.9233,12.8203,-3.5898,0,
7.1792,-0.5127,13.3335,13.8462,17.436,17.436,-9.7437,-3.0771,-10.2563,-7.1797,-11.7949,12.3076,-4.6152,0.5127,
4.8716,-7.436,0.25635,2.3076,2.436,7.4355,-5.3848,-6.9233,1.2817,-0.76953,-0.25635,6.9229,-5.8975,2.3076,
0.76929,-10.0002,-9.4871,-2.8206,-10.0002,6.4104,-3.8459,-0.76929,11.5383,9.4871,-1.7947,3.8459,5.3845,6.9231,
-0.25635,-6.9229,-2.8203,0.25635,-1.7949,9.4873,-7.4355,0.76953,5.8975,2.3081,-11.0254,4.8721,1.7949,-0.25635,
5.6409,-2.5642,8.2048,6.1536,5.6409,12.3079,-10.7693,-5.1282,2.5642,-6.6667,-5.6409,7.6921,-11.282,-3.0769,
7.949,-0.76929,5.3845,7.949,-2.8206,12.5642,-12.5642,-8.9744,1.7952,-7.4358,-2.8206,4.8718,-8.4612,0.76929,
5.3845,2.3079,-1.7947,7.4358,-3.3333,13.5896,-12.5642,-1.7947,-1.7947,-3.3333,-11.5383,1.7947,1.7947,2.3079,
4.3589,-2.3076,-3.3335,0.76904,7.436,12.0513,-10,1.2822,-2.3076,0.25635,-14.6152,-1.7949,2.3076,-0.25635,
9.7437,-3.0767,1.5386,-0.5127,13.8462,14.3589,-4.6152,-4.6152,-2.0513,0,-6.1538,0,5.1284,0,
9.231,-1.0254,0,3.5898,9.231,12.8208,-4.6152,-9.2305,-5.6406,-8.7178,-5.6406,1.5386,7.1797,0,
7.6924,-1.5386,-1.0259,6.1538,2.0513,7.1792,-1.0259,0,0,-6.1538,-11.2822,-1.0259,7.1792,2.0513,
9.7434,1.0256,2.0515,10.7693,3.0769,9.7434,-6.1541,2.5642,-5.6409,-7.6921,-17.9485,-3.0769,-1.0256,-1.5383,
10.769,3.0767,2.0513,10.769,0,11.2817,-8.2051,-2.0513,-6.1538,-8.7183,-12.8208,-0.5127,1.5386,0,
6.1538,-2.0513,-3.5898,3.0771,-10.769,0,-0.51269,1.0259,4.1025,0,-7.1792,-6.6665,11.7949,7.6924,
1.2822,-3.8462,-4.8716,0.25635,-8.9741,-5.8975,0.76953,5.3848,3.3335,-0.25635,-14.1025,-11.0254,10,7.436,
4.1025,-4.1025,0,3.5898,1.5386,2.5645,-6.6665,-0.5127,-4.1025,-8.7178,-22.564,0.51318,7.1797,0,
8.2048,-3.0769,1.0256,5.1282,1.0256,8.718,-13.8464,-5.1282,-5.1282,-11.282,-21.5383,7.1794,9.2307,-1.0256,
5.8975,-2.3076,0.25635,3.3335,-10,1.7949,-5.8975,-0.25635,3.3335,-3.8462,-13.0767,-0.76904,10.5127,0.76953,
5.6414,-1.5383,-1.5383,0.51294,-18.4617,-2.051,5.6414,1.5383,8.718,2.0515,-5.6409,-3.0769,13.3333,-0.51294,
14.1028,2.8206,-1.282,5.3845,-10.0002,7.4358,-0.76929,0.25659,-1.282,-5.8972,-6.9231,4.8718,10.5129,-0.25659,
16.9229,5.6411,2.564,12.3076,-6.1538,10.2563,-6.6665,-2.0513,-7.6924,-13.8462,-9.7437,2.0513,6.6665,-2.564,
11.7949,4.6157,0,10.7695,-21.1538,0,5.6411,0,4.1025,-4.1025,-2.0513,-7.6924,18.9746,-0.5127,
3.0771,0,-11.2817,0,-32.3076,-7.1792,11.2822,-0.5127,9.231,4.6152,-1.0254,-7.1792,26.1538,1.5386,
2.8203,-1.2822,-9.4873,-2.8208,-22.3081,-0.25635,4.3589,-4.8721,6.4102,0.25635,-7.436,3.333,20.769,1.7949,
7.436,-1.2822,-4.8721,1.2822,-15.1284,4.8716,-1.7949,-3.3335,3.8462,-2.8208,-8.4614,4.8716,20.2563,4.3589,
5.6411,-5.1284,-11.7949,-0.5127,-21.5386,1.0254,0,0,4.1025,0,-5.6411,-2.0513,25.1279,5.1279,
4.8721,-3.8462,-11.5381,-0.25635,-17.1792,0.25635,2.8208,-0.76904,3.3335,-0.25635,-4.8716,1.2822,24.8721,1.7949,
12.5642,-3.8459,0.76929,8.9744,-2.8206,7.4358,-2.3079,-3.3333,-0.76929,-3.3333,-6.4104,11.0256,22.8206,5.8972,
12.051,-10.0002,0.76929,3.8459,-8.4617,9.4871,-5.8977,-6.9231,-0.76929,-3.8464,-8.9744,4.8718,21.7947,8.4612,
8.718,-4.6155,-3.5896,0.51294,-5.6409,12.3079,-0.51294,-2.5642,2.5642,-2.0515,-4.1028,3.5896,24.1028,7.6921,
8.7183,-4.1025,-0.5127,4.6152,8.7183,12.3076,-1.0254,-7.1792,-3.0767,-10.769,-4.1025,11.7949,20.5127,0.51269,
8.2053,-6.6667,1.5383,6.6667,4.6155,10.7693,-5.6409,-10.2566,-6.1541,-12.8206,-10.2566,11.282,16.9231,-1.5383,
7.6924,-2.564,0.5127,5.6411,-10.3845,11.7949,-3.0767,-1.5386,3.5898,-1.0254,-6.1538,-0.51269,23.5898,8.7183,
10.5127,-6.9229,-0.76904,0.76904,-12.564,8.9746,0.76904,-3.8462,5.3848,-0.76904,-1.7949,-4.3589,24.8721,8.4614,
14.1025,-9.4873,0.25635,-0.25635,-0.25635,10,1.7949,-10.5127,-0.25635,-7.436,-4.8716,3.8462,24.3589,5.3848,
10,-8.9746,2.3076,-2.8208,2.8203,8.9741,-0.25635,-10.5132,0.25635,-10,-5.8975,-2.8208,30,5.3843,
9.4871,-6.4104,6.9231,0.25659,3.8459,12.5642,-4.8718,-5.3845,-0.25659,-7.949,-6.9231,-6.9231,28.9744,8.9744,
13.5901,-6.4099,3.3333,1.282,6.4104,16.1541,-5.8972,-6.4099,-4.8718,-6.9231,-13.5896,-1.282,19.7439,9.4871,
17.436,-4.1025,-2.564,-3.0771,5.6411,13.8462,1.5386,-6.1538,5.6411,-1.5386,-8.7178,-3.0771,27.1797,9.7437,
14.1025,-3.3335,-2.8203,-5.3848,2.8203,8.9746,-0.76904,-4.3589,8.4614,0.76904,-5.3848,-3.8462,31.0259,8.4614,
6.1543,-6.6665,-4.6152,-6.6665,-2.0513,9.231,-3.5894,-2.0513,3.0771,3.5898,-8.2051,2.0513,26.667,8.2056,
1.0254,-10.2563,-11.7949,-7.1797,0,13.8462,-6.667,-4.1025,0,0,-7.6924,5.6411,24.1025,11.2817,
9.7437,-4.6152,-8.7178,0,11.7949,21.5386,-6.6665,-3.0767,0,0,-1.0254,14.3589,27.1797,17.436,
11.5383,-6.9231,-2.8206,2.8206,10.5129,18.718,-5.3845,-3.3333,-5.3845,-2.8206,-7.949,13.0769,20.7693,11.0256,
1.5386,-11.7949,-0.5127,0.51269,5.1284,12.8208,-13.8462,-6.1538,-14.3589,-10.769,-20,6.667,10.7695,4.1025,
-0.76929,-5.8977,0.76929,5.3845,4.8718,15.6409,-11.5388,-1.282,-6.9231,-2.8206,-9.4875,14.615,17.1794,12.5637,
-2.0513,-6.1538,2.0513,8.7178,10.769,17.436,-9.231,-2.564,-7.6924,-5.1279,-2.0513,18.9746,15.8975,8.7178,
-2.3081,-7.9487,10.5127,11.5381,18.7178,20.2563,-12.0513,-1.7949,-16.1538,-17.1797,-6.4106,11.5381,11.5381,1.7949,
-6.4102,-6.9233,12.564,8.9741,4.8716,7.9487,-8.9746,-2.3076,-5.8975,-11.0259,-5.8975,2.3076,18.7178,4.8716,
-5.6411,-4.6152,11.2822,9.231,-4.6152,-6.1538,-2.564,-9.231,4.1025,3.5898,-3.5898,2.564,26.1538,7.6924,
0,-4.1025,12.3076,9.231,4.6157,-1.0254,0,-10.2563,-0.51269,-1.0254,-6.1538,2.5645,25.6411,4.1025,
