"AF3","AF4","F3","F4","F7","F8","FC5","FC6","O1","O2","P7","P8","T7","T8",
-2.0513,17.436,16.9229,-20.5127,-16.282,39.4873,342.9485,175.8975,-17.436,-4.1025,-1.5386,1.5386,1.5386,-34.3589,
-4.1025,14.3589,14.8716,-28.2051,-1.282,31.2822,357.9485,169.231,-22.564,-9.231,-2.0513,3.0771,-2.0513,-38.9741,
0,10.769,19.4868,-27.1797,-8.7183,21.5386,372.8203,177.4355,-20,-6.667,1.0254,0,-5.1284,-37.436,
6.1541,19.4871,27.6926,-23.0769,-18.4617,24.6155,357.949,185.6409,-14.8718,-2.5642,1.5383,-2.051,-1.5383,-33.8459,
-0.25635,21.2817,18.7178,-27.436,-18.2051,20.2563,372.949,173.0767,-17.1797,-6.4102,0.25635,-5.3848,0.25635,-37.1797,
2.564,16.4102,13.8462,-24.1025,-11.2817,25.6411,387.949,167.1797,-17.436,-6.1538,0.5127,-0.5127,-1.0254,-36.4102,
11.7947,12.8206,21.0256,-28.718,-25.1282,32.8206,402.949,173.3333,-19.4875,-5.1282,-4.6155,4.6155,-8.718,-37.949,
13.8462,16.9229,17.9487,-31.7949,-21.0254,28.2051,402.564,178.4614,-24.1025,-5.6411,-4.6152,2.564,-2.564,-43.0771,
7.9485,13.0769,7.9485,-35.1282,-19.2307,23.3333,402.8206,171.0256,-28.4617,-10.0002,-10.0002,-3.3333,3.3333,-43.3333,
21.0256,13.3333,22.9485,-33.3333,-34.2307,27.1794,403.5896,169.2307,-22.0515,-5.6409,-9.2307,1.5383,-1.5383,-30.7693,
28.2053,24.1028,26.1541,-27.6921,-49.2307,12.1794,408.2053,173.8459,-24.1028,-6.6667,-2.0515,2.0515,-10.2566,-33.3333,
14.3591,23.0769,11.1541,-31.282,-34.2307,0.51294,413.8459,176.9231,-26.6667,-6.6667,4.6155,-0.51294,-4.6155,-45.6409,
5.3845,8.0769,1.7947,-40.2566,-19.2307,15.5129,411.5383,168.9744,-24.8718,-2.8206,-1.7952,0.76929,-0.76929,-47.949,
20.3845,15.385,7.6926,-40.5125,-34.2307,14.8718,420.0002,157.949,-29.7434,-3.0769,-10.2561,3.0769,-3.5896,-44.615,
29.9998,28.4617,11.0256,-41.7952,-49.2307,13.5896,431.0256,160.7693,-34.1028,-9.4871,-8.9744,2.3079,-2.3079,-44.3591,
14.9998,13.4617,0.25635,-47.436,-34.2307,28.5896,419.231,172.0513,-33.0771,-11.5386,-11.5386,1.2822,-0.25635,-46.4102,
0.25635,-0.25635,-6.4102,-46.9229,-19.2307,43.5896,434.231,179.231,-31.0254,-2.3076,-9.4873,6.4102,7.436,-40.2563,
15.2563,14.7437,5.385,-41.282,-9.4871,58.5896,449.231,179.7439,-32.5637,-5.3845,-10.5125,-0.76929,0.76929,-41.282,
30.2563,29.7437,20.385,-33.5898,-24.4871,73.5896,451.0254,190,-24.3589,-1.7949,-4.8721,1.7949,-6.9233,-35.6411,
28.4614,14.7437,24.3589,-43.8462,-39.4871,88.5896,446.9229,183.3335,-27.436,-2.8203,-5.8975,2.8203,-6.4102,-40.769,
18.4617,1.5383,11.282,-49.2307,-38.9744,103.0769,461.9229,184.1028,-36.4104,-4.1028,-12.8206,0.51294,-0.51294,-50.7693,
20.5127,10.769,6.1538,-47.6924,-53.9744,110.2563,451.7949,199.1028,-28.7183,0,-13.8462,0,-0.5127,-49.231,
19.4873,9.7437,9.7437,-43.5894,-38.9744,125.2563,436.7949,212.3081,-17.9487,-2.0513,-5.6406,2.0513,-3.5894,-46.1538,
29.4871,12.0515,16.1541,-38.718,-23.9744,127.9485,451.7949,209.9998,-19.7434,-11.5383,-0.76929,0.76929,-3.8459,-47.4358,
40.2563,17.1797,16.1538,-42.8203,-35.1279,142.9485,466.7949,205.8975,-23.3335,-11.0254,-5.3848,-0.76904,0.76904,-45.8975,
28.4614,12.0513,11.5386,-46.4102,-50.1279,155.6411,481.7949,211.0254,-27.9487,-5.8975,-12.564,1.7949,-1.7949,-46.9233,
19.7437,15.6411,13.0767,-43.8462,-36.1538,145.3848,480.2563,226.0254,-29.4873,-6.4102,-11.0259,3.3335,-3.3335,-48.4614,
25.6414,19.4875,5.1282,-52.8206,-21.1538,145.1282,475.385,233.3337,-37.9485,-19.4871,-16.4099,-8.2048,-5.1282,-53.8459,
30.5129,20.7693,-1.7947,-54.1028,-6.1538,160.1282,490.385,248.3337,-36.6667,-16.6667,-17.1794,-3.3333,1.7947,-50.5129,
25.1282,8.718,-1.5383,-55.8972,7.1794,175.1282,505.385,263.3337,-34.3591,-11.7947,-17.9485,1.0256,-1.0256,-53.8459,
38.9744,22.0515,13.4617,-42.5642,-7.8206,185.6409,520.385,278.3337,-29.7434,-8.2053,-11.282,-1.5383,1.5383,-47.6921,
32.5642,25.8977,7.949,-47.9485,3.3333,170.6409,535.385,279.7439,-40.2561,-20.2561,-19.2307,-15.1282,-3.3333,-53.0769,
29.4873,14.1025,6.4102,-51.5386,-1.7949,168.9741,550.385,289.4873,-33.5898,-11.0259,-14.6152,-2.8208,1.7949,-46.4102,
28.9744,7.4358,2.8206,-52.0515,-16.7949,183.9741,563.3333,289.4871,-33.5896,-11.5383,-15.6409,0.76929,-0.76929,-47.949,
27.6921,12.3074,7.1794,-50.7693,-9.2307,195.3845,548.3333,303.0769,-32.3079,-15.8977,-13.8464,-5.1282,5.1282,-48.718,
25.8972,6.9231,6.9231,-50.5129,-6.9231,181.7947,555.1282,318.0769,-30.0002,-14.1028,-13.5896,-9.4871,18.2053,-53.5896,
34.1025,18.7178,2.3076,-43.8462,-5.3848,177.6924,570.1282,322.8203,-27.9487,-4.8721,-11.5386,-2.3076,22.3076,-56.6665,
37.1794,32.5642,11.5383,-46.9231,-0.76929,162.6924,555.1282,324.8718,-33.5896,-6.4099,-17.1794,-4.3586,7.3076,-59.2307,
37.436,25.1279,25.1279,-48.7183,0.5127,151.2817,540.1282,339.8718,-33.3335,-5.6411,-16.9233,-1.0259,-0.5127,-51.7949,
27.4358,10.1279,19.7434,-54.1028,-14.4873,166.2817,555.1282,354.8718,-33.5896,-3.8459,-16.6667,2.8206,12.051,-50.0002,
23.0767,-0.5127,14.3589,-53.8462,-17.9487,168.7178,570.1282,340.5127,-38.4614,-3.0771,-20,0.5127,9.231,-61.5386,
28.4614,14.4873,16.1538,-54.1025,-2.9487,153.7178,555.1282,355.5127,-43.3335,-6.9229,-24.3589,-4.8716,0.76904,-68.9741,
24.6155,5.6409,13.3333,-60.0002,-7.1794,138.7178,554.3591,370.5127,-40.5129,-11.282,-24.6155,-5.1282,5.1282,-59.4871,
26.4102,-1.7949,5.3848,-58.7178,2.3076,153.7178,569.3591,385.5127,-43.8462,-15.6411,-25.3848,-5.8975,1.7949,-55.6411,
34.3589,10.769,10.2563,-56.9233,12.8203,165.1279,557.9487,376.4102,-51.7949,-21.0259,-32.8208,-11.2822,-10.2563,-62.5645,
33.3335,10.2563,19.4873,-56.9229,4.6152,150.1279,556.9233,391.4102,-55.3848,-22.0513,-38.9741,-13.8462,-4.6152,-60.5127,
35.8975,0.5127,23.5898,-51.2822,5.1279,135.1279,567.1792,406.4102,-51.2822,-19.4873,-35.3848,-13.3335,-0.51269,-49.7437,
36.6667,9.4871,28.4617,-48.4617,4.3591,143.3333,566.4104,421.4102,-42.8206,-16.1541,-30.0002,-13.0769,-4.3591,-50.0002,
32.564,24.4871,40.2563,-41.7949,-10.6409,158.3333,579.2305,436.4102,-32.0513,-3.8462,-25.8975,-5.3848,3.8462,-48.9746,
22.8208,19.231,34.1025,-44.8716,-10.5127,155.6411,590,451.4102,-35.1279,-8.4614,-25.8975,-7.9487,7.9487,-47.9487,
13.3335,7.1797,23.0771,-51.2822,4.4873,140.6411,575,453.3335,-47.1797,-23.4614,-33.8462,-20.5127,-7.0513,-58.9741,
14.3586,13.3333,35.8972,-42.0515,-1.5383,128.2048,560,468.3335,-42.0515,-21.5383,-30.2566,-5.5127,1.5383,-54.8718,
8.9741,-1.6667,20.8972,-53.0771,-2.3076,138.7178,571.5381,469.4868,-50,-13.0771,-35.1284,1.7949,7.9487,-54.1025,
23.9741,1.0256,14.3586,-53.3337,6.1536,123.7178,567.6921,454.4868,-49.2307,-17.949,-37.949,-7.1794,-1.0256,-55.385,
38.9741,16.0256,29.3586,-39.7434,-8.8464,108.7178,552.6921,469.4868,-34.2307,-12.5642,-23.8459,-0.25659,0.25659,-46.9231,
53.9741,3.0769,43.5896,-48.718,-23.8464,113.8459,563.0769,484.4868,-38.9744,-11.7952,-26.1541,-0.51294,0.51294,-47.6926,
38.9741,-11.9231,28.5896,-50.769,-8.8464,125.6411,578.0769,470.2563,-49.231,-12.8203,-33.8462,-4.6152,4.6152,-47.6924,
45.385,-6.4099,25.8977,-44.3586,6.1536,124.3591,563.0769,461.7952,-42.3074,-13.5896,-32.5637,-4.8718,4.8718,-47.4358,
60.385,8.5901,40.8977,-42.564,-8.8464,115.8975,548.0769,470.2563,-33.3335,-9.7437,-25.6411,-0.5127,0.5127,-43.5898,
55.3845,-5.1282,55.8977,-53.3333,6.1536,110.7693,563.0769,465.1282,-38.4617,-13.8459,-27.6921,-10.2566,5.1282,-46.6667,
47.436,-10,70.8977,-50.5127,21.1536,103.3335,573.0771,470,-38.7178,-20.2563,-25.3843,-20.2563,10,-51.5381,
62.436,5,85.8977,-35.5127,6.1536,100.2563,558.0771,485,-23.7178,-6.4102,-10.3843,-7.9487,6.4102,-40.769,
77.436,20,100.8977,-32.8203,-8.8464,98.9746,543.0771,470.769,-24.6152,-3.0767,-15.8975,-2.564,2.564,-36.4102,
62.5642,5,115.8977,-47.8203,6.1536,100.5129,543.5896,455.769,-39.6152,-18.0767,-30.8975,-17.564,-4.6155,-50.7693,
67.9487,17.6924,117.6924,-51.5381,21.1536,108.4619,534.6157,446.4102,-54.6152,-33.0767,-40.2563,-27.4355,-17.6924,-56.1538,
82.9487,32.6924,132.6924,-36.5381,6.1536,123.3333,528.9744,461.4102,-39.6152,-18.718,-25.2563,-12.4355,-3.3333,-41.1538,
73.0769,17.6924,123.3337,-45.3845,-2.8206,108.3333,523.3337,457.6926,-43.8459,-27.4358,-36.1536,-14.615,2.8206,-45.3845,
68.2051,6.1538,112.8208,-55.3843,12.1794,102.564,521.5386,442.6926,-58.8459,-36.4102,-49.2305,-22.564,-6.1538,-60.3845,
81.7949,18.2051,127.8208,-59.7437,23.3335,96.6665,506.5386,432.0513,-60.769,-32.564,-48.9741,-20.769,-18.2051,-61.7949,
76.9231,17.4358,133.8459,-49.7434,8.3335,81.6665,509.2307,433.3333,-47.6921,-29.2307,-34.8718,-17.4358,-7.6921,-48.718,
70.5129,2.4358,128.4617,-46.9231,23.3335,90.5129,512.0515,435.1282,-42.3079,-32.051,-32.5642,-17.6921,2.3079,-48.4617,
79.2305,-7.9487,128.4614,-45.8975,38.3335,105.5129,523.333,432.564,-40.2563,-24.3594,-36.667,-8.9746,7.9487,-42.3081,
81.0254,7.0513,129.7437,-49.7437,36.4102,90.5129,511.7949,424.1025,-45.6411,-31.7949,-48.2051,-23.9746,-7.0513,-48.7183,
92.0515,22.0513,144.7437,-36.6667,21.4102,75.5129,496.7949,435.6409,-39.2307,-28.9744,-38.2053,-30.5129,-15.1282,-51.5383,
82.3076,9.4873,133.5898,-50,36.4102,77.6924,481.7949,421.7949,-44.8716,-30.5127,-43.3335,-23.3335,-9.4873,-54.6152,
97.3076,-5.5127,135.8972,-46.6667,51.4102,92.6924,479.9998,411.7947,-31.282,-17.949,-33.8464,-8.3335,5.5127,-39.6152,
112.3076,9.4873,147.6924,-32.8203,36.4102,78.9746,472.8203,406.6665,-30.2563,-17.9487,-31.7949,-14.3589,-9.4873,-37.9487,
127.3076,20.0002,145.1282,-35.3845,21.4102,63.9746,473.8464,412.3079,-36.9231,-18.4617,-36.4104,-16.4104,-13.3333,-46.6667,
116.9231,5.0002,130.2566,-47.1794,36.4102,58.4617,473.8459,405.6409,-39.4871,-25.6409,-40.5129,-15.8972,1.6667,-45.6409,
126.4099,-6.9231,135.1282,-39.2312,28.4612,73.4617,460.2561,396.1536,-36.6667,-29.4875,-36.1541,-14.1028,6.9231,-36.1541,
141.4099,8.0769,150.1282,-35.6411,13.4612,73.5898,445.2561,392.564,-38.2051,-29.4873,-33.5898,-18.7183,-6.4102,-38.2051,
136.1536,12.5642,149.4871,-44.3591,28.4612,71.5383,430.2561,380.2561,-45.8977,-33.5896,-42.3079,-23.3333,-12.5642,-51.5383,
125.6411,8.2051,146.6665,-41.5386,43.4612,56.5383,426.6665,372.3076,-41.5386,-30.2563,-39.4873,-14.3589,-8.2051,-48.2051,
124.6155,14.8718,147.6921,-39.4871,28.4612,41.5383,441.6665,370.2566,-42.5642,-32.3079,-43.0769,-23.5896,-14.8718,-45.1282,
123.0769,9.2307,147.6921,-42.0515,22.5642,39.9998,426.6665,362.5642,-42.5642,-28.2053,-40.5129,-27.1794,-9.2307,-43.5896,
123.3335,-5.7693,148.9746,-37.6924,37.5642,54.9998,411.6665,358.7183,-28.9741,-15.1279,-25.5129,-12.1794,5.7693,-35.1279,
133.5898,-3.8462,155.6411,-31.0254,36.667,46.9233,426.6665,368.9746,-30,-16.6665,-24.3589,-10.5127,3.8462,-37.6924,
144.3586,11.1538,163.8459,-34.6155,21.667,31.9233,411.6665,364.8713,-37.1799,-17.1799,-37.1799,-21.2825,-11.1538,-43.8464,
145.1284,22.564,164.6152,-33.8462,6.667,46.9233,396.6665,349.8713,-26.6665,-4.1025,-27.6924,-14.3589,-17.9487,-37.436,
141.2822,7.564,158.7183,-26.9229,5.3848,43.3335,411.6665,347.436,-22.8203,-3.8462,-23.8462,-13.0767,-12.0513,-34.6152,
134.6155,14.6155,147.9485,-37.1794,20.3848,28.3335,421.282,356.1536,-32.0515,-14.6155,-33.5901,-16.6667,-15.6414,-38.2053,
136.9229,17.9487,146.6665,-45.6411,28.7178,43.3335,406.282,341.1536,-37.9487,-20.5132,-38.4614,-17.9487,-24.1025,-40.5132,
151.9229,19.7434,161.6665,-30.6411,13.7178,58.3335,391.282,342.3074,-22.9487,-5.5132,-23.4614,-2.9487,-9.1025,-25.5132,
140.2566,4.8718,146.9231,-28.4617,-1.2822,43.3335,379.7439,342.8206,-21.282,-3.3333,-26.9231,3.3333,-11.0256,-33.5896,
125.2566,1.7949,131.9231,-41.7949,13.7178,44.8716,394.7439,341.7949,-28.9746,-8.4614,-29.4873,-1.7949,-16.6665,-41.2822,
126.1541,10.2566,133.3333,-38.4617,10.7693,34.8718,381.5383,326.7949,-26.1541,-10.2566,-24.1028,-11.282,-14.8718,-38.4617,
141.1541,18.9741,148.3333,-24.6157,-1.0259,19.8718,366.5383,317.4355,-15.8975,0,-16.4102,-1.0259,0,-29.7437,
131.5383,3.9741,140.2561,-30.0002,8.9744,34.8718,364.8718,331.0256,-18.2053,-2.3079,-19.2307,1.282,-1.282,-34.6155,
125.1282,-9.7434,143.0769,-30.7693,23.9744,49.8718,371.7947,339.4871,-15.3845,0.51294,-13.8464,-0.51294,-0.51294,-29.2307,
129.4873,-0.25635,143.3335,-32.0513,32.564,43.8462,372.0513,324.4871,-18.2051,0.25635,-17.6924,-1.7949,-4.8716,-32.564,
139.2307,0.25659,131.5383,-40.2566,19.7434,33.5896,371.0256,309.4871,-22.8206,-5.3845,-25.8972,-0.25659,-6.4104,-40.7693,
149.4873,0.25635,135.1284,-37.6924,4.7434,48.5896,358.7178,301.7949,-23.8462,-5.8975,-23.8462,-0.25635,-5.8975,-39.7437,
151.2817,0.5127,146.1538,-31.2822,-3.0771,33.5896,344.1025,306.1538,-14.3589,4.1025,-14.3589,-1.0259,-0.51269,-31.2822,
153.8459,-11.7952,144.1023,-35.385,-18.0771,18.5896,342.051,307.6921,-11.7952,4.1023,-14.8718,-1.0256,1.0256,-28.718,
163.3333,-0.76929,141.7947,-34.1028,-18.718,14.6155,339.7434,302.3074,-19.2307,0.76929,-19.7439,1.282,-3.3333,-31.5388,
152.3079,5.1282,139.4871,-37.949,-7.6921,13.8459,324.7434,293.3333,-23.5896,2.5642,-22.5642,-2.5642,-7.6921,-37.949,
149.4873,-2.3076,144.8721,-31.0254,-20.2563,10.5127,312.0513,292.0513,-13.5898,5.8975,-14.1025,-0.25635,0.25635,-30.5127,
155.8972,0.51294,145.1282,-27.1794,-35.2563,15.8972,308.718,279.9998,-23.0769,-0.51294,-18.9744,1.5383,-1.5383,-30.7693,
148.9744,7.949,141.7947,-34.1023,-31.5383,14.1028,311.0256,268.4617,-31.0256,-0.76929,-26.4104,0.76929,-9.4871,-38.718,
141.5386,1.0254,145.6411,-35.3848,-46.5383,3.0767,296.0256,266.6665,-23.0771,0.5127,-22.0513,-0.5127,-14.8721,-35.8975,
155.6409,-3.8459,156.6667,-28.9744,-61.5383,13.0769,281.0256,264.8718,-14.1023,3.3333,-9.9998,7.949,-3.3333,-22.8206,
147.436,-11.0259,141.7949,-31.5386,-46.5383,13.0771,266.0256,249.8718,-26.9229,-1.2822,-20.2563,1.2822,2.8203,-28.9746,
132.8203,-16.9229,134.8721,-26.6665,-31.5383,11.7949,266.6665,236.4102,-27.1797,6.1538,-23.0767,-6.1538,6.6665,-29.231,
136.9233,-15.8975,149.7437,-21.5386,-32.3076,7.1797,251.6665,233.3335,-12.8203,6.1538,-15.8975,-6.1538,7.1797,-22.564,
149.7434,-0.89746,153.8459,-15.8977,-30.7693,-4.1028,236.6665,229.7434,-7.6926,1.0256,-16.9231,-1.0256,9.7434,-21.5388,
148.4619,-4.3589,143.3335,-20.2563,-15.7693,3.8462,251.6665,222.3076,-15.1279,1.7949,-20.769,-1.7949,10,-22.3076,
148.9744,-19.3589,148.4617,-19.2307,-21.282,18.8462,256.6667,215.6409,-15.1282,5.8972,-14.1028,-5.8972,6.9231,-15.6409,
147.6924,-15.3848,149.7437,-16.4102,-36.282,10.7695,241.6667,205.6411,-12.8203,1.5386,-13.8462,-1.5386,1.5386,-13.8462,
148.2053,-16.4104,153.3333,-15.3845,-45.6409,-3.0769,226.6667,195.8972,-6.1541,3.0769,-8.718,3.5896,5.6409,-8.718,
155.3843,-17.9487,160,-7.1797,-51.2822,-2.0513,211.6667,188.2051,-5.1284,9.7437,-3.0771,2.0513,9.2305,-8.2051,
148.9746,-9.4868,147.436,-11.0254,-36.2822,-0.25635,203.3335,183.8462,-15.1279,4.3589,-14.1025,0.25635,0.25635,-18.7178,
140.2563,-11.0259,140.769,-16.667,-35.1284,4.3589,217.6924,190,-16.1538,-1.7949,-16.1538,2.8203,1.7949,-15.1284,
140.2561,-20.2566,143.8459,-14.6155,-50.1284,2.8206,202.6924,181.7947,-13.0769,-2.8206,-10.0002,4.3586,6.9231,-10.5129,
151.2822,-6.1538,150.2563,-11.7949,-46.1538,-8.7178,187.6924,166.7947,-11.2822,6.6665,-10.2563,9.231,6.1538,-12.8203,
153.8464,-5.6409,152.8206,-10.2566,-61.1538,-5.6409,179.4871,158.9744,-11.282,9.2307,-11.7947,6.6667,5.6409,-10.7693,
140,-20.6409,144.1025,-9.7437,-76.1538,5.1279,175.897,161.0254,-8.2056,0,-7.6924,0,7.6919,-6.1543,
140,-12.3076,143.5898,-2.0513,-61.1538,-6.6665,160.897,153.3335,-2.0513,2.0513,-3.0767,3.5898,5.6411,-5.1279,
150.5132,-5.8975,150.5132,2.3076,-62.3076,-5.3843,147.9487,148.4619,-3.333,10.5132,-8.9741,7.9487,-2.3076,-5.3843,
147.9487,-16.6665,148.9746,-5.3843,-77.3076,9.6157,138.7183,153.0771,-4.3589,9.4873,-17.1792,3.8462,-6.4102,-3.8462,
142.0515,-2.051,145.1282,-1.0256,-92.3076,3.5901,125.1282,152.3079,-3.0769,6.6667,-15.8972,1.0256,-7.6921,-4.1023,
137.6924,-0.25635,142.8203,1.7949,-77.3076,-11.4099,113.5898,145.3848,-6.4102,7.9487,-8.4614,-1.2822,-9.4873,0.25635,
138.9741,-15.2563,142.0513,1.5386,-76.4104,-1.5386,124.1025,146.1538,-6.1538,10.769,-7.6924,-2.564,-6.6665,6.1538,
147.949,-0.76929,147.949,14.1028,-91.4104,-10.5129,130.0002,133.5896,-1.282,14.1028,-12.051,-7.9485,-6.4104,0.76929,
137.6926,14.2307,148.4617,6.9231,-106.4104,-25.5129,115.0002,118.5896,-6.9231,7.949,-14.6155,-17.6921,-13.5896,-12.051,
130.7695,2.0513,148.7183,4.6157,-91.4104,-12.8203,110.7695,125.1284,-3.0767,10.7695,-4.6152,-3.0767,-2.564,-2.0513,
131.7952,-12.9487,145.1282,12.8206,-95.8972,-22.5642,114.3591,137.949,-4.1023,7.6926,-11.282,-1.0256,-6.1536,1.0256,
138.2053,-27.9487,154.1028,17.6921,-110.8972,-16.1541,115.6409,122.949,-2.8206,5.8977,-13.5896,-6.9231,-15.1282,2.8206,
138.9744,-13.3333,147.6921,14.3586,-117.436,-11.7952,122.5642,107.949,-2.5642,4.1023,-6.1541,-2.5642,-12.3079,2.5642,
136.6667,1.6667,132.6921,8.9744,-102.436,-26.7952,121.7947,110.5125,-2.8206,-0.76929,-6.9231,-2.8206,0.76929,-3.8464,
127.9487,-13.3333,135.1284,7.436,-95.6409,-41.7952,106.9233,118.2051,-0.25635,0.25635,-12.564,-12.0513,4.8721,-1.7949,
114.6155,-28.3333,143.3333,9.4871,-80.6409,-26.7952,103.3333,119.7434,-0.76929,0.76929,-13.0769,-11.5383,-10.1279,5.3845,
121.5383,-36.4104,141.0256,10.7693,-90.7693,-28.718,118.3333,117.9485,-2.0515,1.0256,-10.2566,-1.0256,-21.5383,3.5896,
132.8203,-21.4104,136.9229,14.3589,-105.7693,-37.436,117.9482,105.1279,-1.0259,5.6406,-9.231,0,-6.5383,0,
125.8972,-24.3591,134.615,11.5383,-91.0259,-42.3079,124.8718,106.4099,-1.7952,0.76929,-8.9744,-7.4363,8.4617,-0.76929,
123.8462,-15.1284,136.6665,12.0513,-76.0259,-55.1284,136.1538,121.4099,1.7949,-5.3848,-1.7949,-5.3848,6.9229,-2.3076,
130,-7.9487,139.2305,13.0767,-68.9744,-51.0256,138.7178,132.564,9.4873,2.3076,-2.3076,-2.3076,-7.436,-4.3589,
134.3591,-15.8972,139.9998,12.3079,-53.9744,-44.1025,130.7693,124.1028,7.1794,4.6155,-10.2566,-4.6155,-13.3333,-5.1282,
146.1538,-5.1279,150.2563,22.564,-55.8975,-34.8718,118.4614,136.9233,-0.5127,-4.1025,-5.6411,0.5127,-5.1279,3.0771,
141.7947,-2.3079,147.4358,17.1794,-70.8975,-26.9231,133.4614,143.8459,-2.3079,-10.0002,-4.8718,0.76929,-0.76929,6.4099,
135.6411,-9.4873,136.6665,15.1284,-55.8975,-41.9231,148.4614,129.4873,7.436,-1.2822,-7.9487,-0.76904,-3.3335,0.76904,
138.9744,-9.2307,137.9485,21.5383,-40.8975,-53.3333,146.1541,122.5642,5.1282,-0.51294,-6.6667,-1.5383,-1.0256,0.51294,
133.0769,-14.1028,146.4104,20.7693,-41.7949,-38.3333,148.9744,137.5642,-5.3845,-9.4871,-4.3591,-5.3845,4.3591,9.9998,
126.1538,-17.436,142.564,23.0771,-45.6411,-37.9487,163.9744,144.6152,-7.6924,-11.7949,-11.2822,-6.1538,6.1538,12.3076,
127.1794,-12.8206,138.4617,26.1536,-34.3591,-41.0256,148.9744,129.6152,-5.1282,-8.2053,-14.3591,-10.7693,7.1794,5.1282,
126.4104,-25.8975,143.3333,25.8977,-49.3591,-35.1282,133.9744,120.7693,-0.76929,-5.8972,-8.4617,-21.7949,0.76929,3.8464,
119.4875,-40.8975,137.4363,24.6155,-64.3591,-50.1282,139.4875,128.718,1.0256,-6.1536,-7.6921,-21.0254,-1.0256,2.5642,
121.2822,-45.3848,140.2563,22.8203,-72.0513,-65.1282,128.9741,121.2822,6.9229,-2.3076,-7.436,-13.0771,1.2822,-1.2822,
125.3843,-45.3848,145.3843,22.3076,-66.4104,-55.1284,113.9741,108.9741,13.0767,2.3076,-4.3589,-10,-3.3335,-2.3076,
121.5386,-38.9744,131.7949,18.4614,-51.4104,-55.8975,121.0254,110.769,10.769,-0.5127,-4.1025,-7.1797,0.5127,-6.1538,
115.1284,-34.6155,128.9746,14.6152,-36.4104,-70.8975,130.5127,114.1025,5.3848,-7.436,-5.3848,-5.8975,8.4614,-7.436,
109.4873,-44.8718,135.6411,16.1538,-30,-71.0256,115.5127,112.0513,8.9741,-8.9746,-3.8462,-7.436,3.8462,-5.3848,
110,-47.949,134.6152,16.6665,-45,-56.0256,103.8462,103.333,12.564,-4.8721,-0.25635,-1.2822,-4.3589,0.25635,
114.3589,-35.3845,132.8208,18.4614,-30.2563,-50.7693,118.8462,94.8721,-2.436,-10.769,-3.0767,2.564,-4.6152,7.1797,
115.8972,-27.1794,135.8972,21.5383,-15.2563,-55.3848,107.1794,102.5642,-7.1794,-12.3079,-1.5383,-3.0769,1.5383,14.8718,
114.6155,-24.8718,137.6921,22.3074,-27.949,-57.1797,92.1794,102.8206,0.76929,-6.4104,-0.76929,-4.8718,-4.8718,8.4612,
