"AF3","AF4","F3","F4","F7","F8","FC5","FC6","O1","O2","P7","P8","T7","T8",
5.1282,-7.6921,8.718,18.4617,37.4358,-7.6921,-7.1794,-14.8718,-0.51294,-4.6155,0.51294,10.7693,-2.5642,4.6155,
7.1797,-11.7949,10.2563,14.3589,35.8975,-8.2051,-4.6152,-17.436,-1.5386,-3.0767,1.5386,7.6924,-2.564,6.667,
1.7949,-16.1538,6.4102,10,33.0767,-9.4873,-7.9487,-20.7695,-3.3335,-1.7949,1.7949,3.3335,-4.3589,5.8975,
-0.25659,-14.1023,6.9231,11.0256,35.1282,-12.051,-5.8972,-15.6409,0.25659,-1.7947,7.949,3.8459,-1.282,6.9231,
-1.5386,-13.3335,3.5898,7.1792,33.3335,-12.3076,-2.0513,-13.8462,0,-3.5898,5.1279,2.0513,0,8.7178,
-2.564,-13.8462,-1.5386,6.6665,28.7178,-7.6924,-0.5127,-13.3335,2.564,1.0259,0.5127,-1.0254,1.5386,10.769,
-1.5381,-11.2817,0,12.3081,29.231,-3.0767,-5.1279,-10.769,0,-1.5381,1.5386,0.51318,0.51318,9.231,
1.7949,-9.4873,5.3848,13.5898,36.1538,-0.25635,-3.8462,-13.0767,-3.3335,-6.9229,0.25635,3.8462,-1.7949,7.436,
2.3076,-14.1025,0.25635,5.3848,30.5132,-2.3076,0.76953,-14.6152,-0.25635,-4.8716,-0.76904,2.3076,-2.8203,6.4106,
6.9231,-7.9485,-0.25659,3.8459,32.5642,2.8206,-0.25659,-8.9744,0.25659,-3.8459,-1.282,3.3333,-1.7947,8.9744,
7.949,-5.3845,5.3845,9.4875,33.5901,-2.3074,-1.282,-13.0769,-1.282,-2.8206,-4.3586,6.9231,1.282,10.5129,
1.7949,-14.1025,0.25635,10.5132,18.5901,-15.1279,-5.3843,-18.2051,-1.7949,2.8208,-5.3843,8.9746,-0.25635,8.9746,
5.8975,-12.0513,0.25635,12.0513,16.1538,-0.25635,-5.8975,-13.0767,-0.25635,3.8462,-1.2817,11.5386,-2.3076,11.0259,
11.2822,-9.7432,2.0513,12.8208,19.4873,14.7437,-5.1279,-10.769,-3.0767,-4.6152,-2.0513,6.1543,-3.5894,6.667,
9.4873,-3.3335,0.25635,14.1025,4.4873,23.8462,-5.8975,-7.9487,-2.3076,-4.8721,2.3076,12.0513,-1.2822,6.4102,
3.5898,-7.6924,-2.0513,6.1538,-10.5127,21.0254,-10.769,-11.2822,0.5127,-1.0259,7.6924,20,-0.5127,9.231,
4.1028,-15.8972,1.5383,2.0515,-25.5127,21.0256,-15.3845,-12.3074,-1.5383,-3.5896,3.0769,8.2053,-3.0769,7.1794,
9.7437,-7.1797,7.6924,11.2817,-21.0259,29.2305,-11.2822,-5.6411,0,-4.1025,2.564,0,0,7.1792,
5.1282,-5.6409,4.1028,11.282,-19.4871,29.7439,-9.7434,-11.7947,-2.051,-6.1536,0.51294,2.5642,-0.51294,3.5901,
6.9233,-6.4102,4.3589,12.564,-21.7949,31.5386,-5.8975,-10,-1.7949,-5.3848,-0.76904,10,0.76904,7.9487,
9.7437,-7.6919,6.667,14.8721,-18.9741,31.7949,-6.6665,0,-2.564,-5.6406,-1.0254,8.7183,0,9.231,
8.2051,-4.6152,9.7437,20,-9.231,30.769,-10.2563,0,-4.1025,-4.1025,0,8.2051,-2.564,6.1538,
6.9233,-1.2817,6.4106,25.8975,-14.1025,30.5132,-11.0254,-2.8203,-1.2817,-1.2817,0.25635,10.5132,-0.25635,8.4619,
7.1797,-3.0767,-1.5386,18.9746,-28.2051,28.2051,-9.7437,-4.6152,-0.5127,-4.1025,0.51269,5.1284,0.51269,8.2051,
6.6667,-4.6155,1.0256,14.8718,-26.1541,29.2307,-10.7693,-4.6155,-3.5896,-6.6667,2.051,8.718,-1.0256,6.1541,
3.8462,-10.5127,1.2822,17.6924,-25.3848,30,-15.1279,-4.3589,-5.8975,-5.3848,-1.2822,14.6152,1.7949,5.8975,
1.2822,-9.4868,-1.7949,18.7183,-24.8716,32.0513,-11.0254,-1.2817,-0.25635,-0.25635,0.25635,11.0259,7.436,12.0513,
-4.1025,-8.2051,-6.1538,16.9233,-23.5894,28.2056,-9.7432,-4.6152,0,0,1.5386,3.0771,2.0513,13.3335,
-3.5896,-6.6667,-6.1536,18.9744,-23.0769,26.1541,-7.1794,-7.1794,-0.51294,0.51294,2.5642,6.1541,0.51294,9.7439,
-4.1025,-6.1538,-8.7178,13.8462,-22.0513,24.6152,-6.6665,-3.0767,-0.5127,0.51269,3.0771,11.2822,3.0771,7.1797,
-8.7178,-12.8203,-10.2563,4.6152,-23.0771,18.4614,-9.7437,-3.5898,0,0.5127,2.564,9.7437,0,8.2051,
-2.3079,-15.6409,-8.4617,4.3591,-25.8972,16.1541,-13.0769,-4.8718,0.76929,0.76929,3.8459,5.3845,-0.76929,11.5383,
0,-12.3076,-7.1797,4.6152,-24.1025,18.4614,-14.3589,-5.1284,-1.5386,0.5127,0,1.5386,1.0254,10.2563,
-6.1538,-14.8716,-9.7437,0,-20,17.436,-10.2563,-7.6924,1.0259,2.564,2.0513,0,1.5386,7.1797,
-5.8972,-16.1541,-11.0256,4.8718,-21.7947,15.6409,-11.0256,-4.8718,2.8206,0.76929,5.8972,-0.76929,1.282,10.5129,
-8.2051,-13.3335,-8.2051,8.2051,-25.6411,15.8975,-11.7949,-2.564,-0.51269,0.5127,2.564,2.0513,3.0767,13.8462,
-15.6411,-13.5898,-7.436,1.7949,-26.9233,17.6924,-11.5386,-3.8462,-0.25635,2.8203,0.25635,3.333,1.7949,10.5127,
-9.4871,-9.4871,-5.3845,6.4099,-18.2053,20.2561,-10.0002,-3.3333,1.7947,1.282,4.3586,0.76929,-0.76929,10.5129,
-10.7693,-11.7947,-7.1794,7.1794,-16.9231,14.3591,-9.2307,-3.0769,0.51294,-0.51294,6.6667,1.5383,1.5383,10.7693,
-20.2561,-17.1794,-9.9998,2.3079,-22.8206,12.5642,-9.9998,-4.8718,-1.282,1.282,6.9231,8.9744,2.3079,9.4871,
-13.8462,-11.2817,-7.1792,10.2563,-13.3335,20,-8.2051,-7.1792,1.0259,0,6.1538,10.7695,0,9.7437,
-7.4358,-6.4104,-5.3845,17.1794,-5.8972,23.3333,-2.3079,-4.8718,1.7947,-1.282,5.8972,9.4871,1.282,11.0256,
-16.4099,-8.2048,-6.1536,11.7952,-8.2048,24.1028,-2.5637,-1.0256,-1.0256,1.0256,5.6414,13.3337,3.0769,10.7693,
-24.3591,-16.6667,-8.4617,0.76929,-17.6921,18.2053,-9.4871,-5.3845,0.25659,1.282,3.8459,7.949,-0.25659,5.8972,
-21.5386,-15.8975,-5.6411,4.1025,-20.5127,12.8203,-7.6924,-8.2051,3.5898,1.5386,5.6411,7.1792,-1.5386,7.6924,
-18.7183,-8.9746,-7.436,7.9487,-14.1025,15.6411,-5.3848,-7.9487,-0.25635,0.25635,10,9.4873,0.76904,10,
-23.5896,-10.7688,-9.2307,4.6155,-12.3074,20.0002,-6.1536,-8.7175,-1.0256,1.0256,9.7439,7.1799,3.5901,8.2053,
-22.5642,-10.7693,-7.1794,5.6409,-14.8718,18.4617,-6.6667,-8.718,-1.0256,1.0256,9.2307,6.6667,3.5896,9.2307,
-22.0513,-10.2563,-5.1284,7.1797,-17.9487,17.436,-7.6924,-9.231,-0.5127,0.5127,8.7178,6.1538,3.5898,9.7437,
-21.282,-10.5129,-3.3333,7.949,-20.7693,15.6409,-8.4617,-9.9998,-0.25659,0.25659,7.949,5.3845,3.3333,10.5129,
-20.769,-10,-1.2822,9.4873,-23.3335,14.6152,-9.4873,-10.5127,0.25635,-0.25635,7.436,4.8716,3.3335,11.0259,
-20.2563,-10.5127,0.25635,10,-26.4102,12.564,-10.5127,-11.0259,-0.25635,-0.76953,6.4102,3.8462,2.8203,11.5386,
-21.0256,-11.7947,1.0256,10.2566,-30.7688,9.2312,-12.8206,-13.3333,-1.0256,-2.5637,4.1028,2.0515,1.5388,10.2566,
-20.0002,-12.8206,-1.5388,12.3074,-25.6414,9.7434,-10.2566,-7.6926,-1.0256,3.5896,4.615,7.6921,1.0256,10.2561,
-21.5383,-17.9485,6.6667,11.2825,-31.282,3.5901,-11.282,-8.7175,-4.1023,1.0256,1.5388,8.718,-1.0256,8.718,
-20.7695,-14.6157,10.5127,12.0513,-39.7437,0.25635,-12.5645,-10.5127,-0.25635,-0.76953,5.3843,4.3589,3.333,10.5127,
-22.0513,-14.8716,-2.564,5.1284,-27.1792,0,-9.7437,-12.3076,2.564,3.5898,8.2051,0,3.0771,10.2563,
-20.769,-17.1792,-6.9229,-1.7949,-12.1792,3.3335,-10,-16.1538,1.7949,4.3589,6.9233,4.8721,1.7949,11.0259,
-19.7437,-19.7437,-0.76904,0.25635,-5.8975,-0.25635,-12.564,-15.1279,2.3076,1.2822,4.8721,10,5.3848,14.1025,
-20.5127,-19.4873,-2.0513,8.2051,-18.9741,-6.6665,-11.7949,-6.1538,3.0771,2.0513,6.1538,7.1797,5.6411,12.3076,
-21.7949,-14.6152,-3.8462,14.1025,-12.0513,-0.76904,-13.0771,-4.8716,0.76904,1.2822,5.8975,1.7949,0.76904,8.4614,
-23.5896,-13.8459,3.5896,14.3591,-10.2566,1.5383,-16.9231,-11.282,0.51294,1.0256,3.0769,-1.0256,-0.51294,7.1794,
-22.5642,-13.8464,4.1023,14.3591,-16.9231,-0.51294,-15.8977,-10.7693,-2.0515,2.051,1.0256,3.0769,0.51294,9.7434,
-17.9487,-10.2563,-3.0767,16.9233,-15.8975,3.0771,-10.769,-8.2051,-1.5386,1.5386,2.0513,6.1538,1.5386,12.3076,
-16.6667,-9.4871,0.76929,17.6921,-9.9998,6.9231,-12.051,-8.4617,-0.25659,-0.76929,1.282,5.8972,0.25659,11.0256,
-17.4358,-9.2307,7.1794,14.3591,-4.6155,9.7434,-13.8459,-6.6667,-1.0256,1.0256,3.0769,5.1282,-1.0256,8.2053,
-21.5381,-14.3589,-2.0513,8.2056,-10.769,6.1543,-10.2563,-10.2563,0,4.1025,6.667,2.5645,0,5.1284,
-22.0513,-13.8462,-8.7178,7.6924,-9.7437,5.1279,-10.2563,-8.7178,1.5386,2.564,5.1279,7.6924,-1.5386,6.1538,
-16.1538,-8.9741,-6.9229,10,-8.4614,4.3589,-12.0513,-2.8203,1.7949,2.8203,11.0259,9.4873,-1.7949,10.5127,
-19.4873,-11.2822,-8.2051,8.2051,-16.9233,0.5127,-5.6411,-6.6665,4.6152,6.6665,17.9487,4.6152,-0.51269,13.8462,
-20.769,-16.6665,-10,2.3076,-18.2051,2.3076,-3.3335,-8.4614,9.4873,10,15.6411,6.4102,-2.3076,18.2051,
-13.333,-15.3843,-9.7437,-1.5386,-11.7949,4.6157,-4.6152,-3.0767,15.3848,12.8208,18.4614,9.7437,1.5386,22.0513,
-13.8462,-9.7437,-10.2563,1.0259,-17.436,-2.0513,-6.1538,-1.0259,16.4102,16.4102,22.564,8.7178,1.0259,23.0771,
-13.5898,-8.4617,0.76929,15.6409,-21.282,-2.8206,-1.7947,-0.76929,20.7693,22.8206,19.7434,16.1541,-3.3333,26.9231,
-15.8975,-18.4614,4.1025,13.333,-19.4873,-3.5898,-4.1025,-10.2563,13.8462,8.2051,4.7434,12.3076,-14.3589,16.9229,
-11.5383,-8.4617,-2.3079,6.9231,-11.5383,2.3079,-3.8459,-6.4104,7.9485,3.3333,6.4104,6.9231,-12.5642,13.0769,
-15.1282,-5.8977,-8.9744,0.25659,-17.6921,0.76929,-4.8718,-0.25659,6.9231,7.9485,19.2307,0.76929,-10.5129,15.1282,
-14.1025,-11.0259,-0.76904,6.4102,-17.1797,-0.25635,-5.3848,2.3076,7.436,3.3335,18.7178,0.25635,-10.5127,17.6924,
-11.0259,-9.4873,4.8716,13.0767,-6.4102,-0.25635,-4.8721,0.25635,2.3076,-3.8462,4.3589,7.9487,-14.1025,15.1279,
-10.5129,-7.4358,-2.3079,8.9744,-0.76929,2.8206,-0.76929,-2.3079,4.3586,0.76929,5.3845,15.1282,-13.0769,14.6155,
-12.3079,-12.3079,-9.7439,7.6921,-10.2566,1.0256,-1.0256,-1.0256,8.7175,6.1536,13.8459,17.4358,-8.718,18.9744,
-15.3845,-18.9744,-11.282,6.1541,-17.9485,-8.2053,-0.51294,0.51294,10.7693,7.1794,10.7693,19.4871,-7.1794,21.0256,
-15.8972,-15.3845,-7.6921,3.5896,-11.7947,-5.1282,1.5383,-1.5383,15.8972,9.2307,11.282,21.0256,-5.6409,22.5642,
-15.8975,-9.7437,-3.5898,5.1279,-18.4617,-2.564,0.5127,-1.5386,19.4873,12.8203,22.564,18.9741,-0.5127,27.1797,
-14.1025,-15.1279,-7.4355,4.8721,-29.4871,-9.4868,-1.7949,1.7949,16.1538,11.5386,23.3335,16.1538,-2.3076,25.3848,
-7.4358,-11.0256,-3.3333,6.9231,-14.4871,-8.4617,-3.8464,3.3333,12.5642,9.9998,13.5896,14.6155,-8.4617,21.7947,
-6.6665,-10.2563,1.0259,0,0.51294,-14.3589,-10.2563,-9.7437,5.1284,0,1.0259,1.5386,-15.8975,13.8462,
1.282,-6.9231,6.4104,3.8464,8.9744,-19.7434,-6.9231,-12.051,6.9231,-1.282,2.8206,-1.7947,-12.051,14.6155,
0.5127,-10.2563,3.0767,9.7437,10.769,-28.2053,-8.7183,-16.4102,5.1279,-0.5127,2.0513,-9.7437,-17.436,12.8203,
-0.76929,-13.0769,0.76929,8.9744,15.6409,-37.1797,-8.9744,-20.7693,4.3586,1.282,3.8459,-18.718,-17.6926,12.051,
2.0513,-9.231,0.5127,5.1279,17.436,-43.5898,-5.6411,-17.9487,3.0767,-0.51269,5.1279,-13.8462,-13.3335,11.2817,
2.3079,-7.4358,0.25659,4.3591,19.2307,-39.2307,-1.282,-14.6155,4.8718,-0.25659,4.8718,-1.7947,-11.5383,11.5383,
-5.6409,-12.3079,-3.5896,2.5642,15.8977,-36.9231,-1.5383,-13.3333,7.1794,1.5383,4.1028,2.0515,-13.3333,12.8206,
-8.4614,-9.4873,-10,2.3076,14.6152,-36.6665,-2.3076,-12.564,7.9487,4.8721,6.9233,4.3589,-13.5898,16.1538,
-8.9746,-6.9233,-14.1025,2.3076,13.5898,-38.2051,-2.3076,-14.6152,8.4614,5.8975,10.5127,2.8203,-11.0259,16.6665,
-7.9487,-10,-6.4106,6.9229,12.0513,-39.231,-1.7949,-10.5132,10.5127,4.3589,10.5127,1.7949,-7.436,17.1792,
-5.3848,-11.0259,0.76904,8.4614,12.0513,-37.6924,-2.8203,-8.4614,6.9229,0.76904,7.436,-0.76904,-11.0259,15.1279,
-1.0256,-7.6926,1.0256,10.2561,11.282,-39.4873,-5.6414,-13.8464,3.5896,1.0256,5.6409,-3.5901,-17.4363,10.2561,
1.0259,-4.6152,-0.51269,14.8721,10.769,-41.0256,-8.7178,-12.8203,4.1025,0.5127,2.564,-2.564,-20.5127,9.7437,
0.25635,-0.25635,2.3076,17.1797,10.5127,-41.282,-5.8975,-8.9746,7.9487,-1.7949,0.25635,-1.7949,-20.2563,12.564,
-1.0256,1.0256,2.051,12.8206,10.7693,-44.1028,-6.6667,-15.385,3.5896,1.0256,-7.1794,-2.0515,-26.1541,9.7434,
2.0513,-2.0513,-2.0513,9.7437,16.4102,-37.9487,-4.6152,-11.7949,4.1025,9.2305,-3.5898,6.6665,-22.0513,10.2563,
-3.3333,-10.0002,-13.5901,6.9231,11.5383,-34.6155,-4.3591,-7.4358,3.3333,7.4358,3.8459,7.9485,-22.8206,8.9744,
-3.3333,-4.3591,-16.1541,6.4099,8.9744,-35.6411,-3.8464,-4.8718,3.3333,4.8718,5.8972,3.3333,-22.8206,9.9998,
0.5127,-5.6411,-13.8462,1.0254,10.769,-42.5642,-0.5127,-8.2051,8.2051,4.6152,6.1538,-1.0259,-16.9233,11.7949,
0.51294,-11.7952,-14.8718,-0.51294,12.3074,-45.1282,-1.0256,-9.2307,7.6921,3.0769,5.6409,2.5642,-19.4871,11.7947,
-0.76904,-11.0259,-14.6152,0.76904,11.0254,-42.3076,-4.8716,-4.8716,4.3589,3.3335,5.3848,8.4614,-21.2822,13.5898,
1.5386,-12.8203,-12.3076,-2.564,6.6665,-42.0513,-1.5386,-5.6411,9.231,3.5898,7.1797,7.1797,-15.8975,17.436,
0.76904,-12.5645,-16.667,-4.8721,5.8975,-44.3591,-0.25635,-9.4873,6.4102,0.25635,5.8975,1.2817,-18.2051,15.6406,
0,-10.2563,-12.3076,0.5127,8.7178,-47.6924,-3.5898,-7.1797,1.0254,0.5127,7.1792,0,-22.564,13.333,
3.5894,-10.2568,-5.1284,2.564,9.7432,-47.1797,-8.2056,-3.0771,0.5127,0,9.2305,0,-21.5386,12.3076,
3.8462,-11.5386,-8.4614,2.8208,5.8975,-43.3333,-6.9229,-3.8462,3.3335,-1.7949,6.4102,1.7949,-15.6411,12.0513,
-1.0256,-10.2566,-8.718,11.7947,-1.0256,-47.6924,1.0256,-6.6667,8.2048,3.5896,4.1023,8.2048,-10.7693,15.8972,
1.7949,-5.3843,-3.333,17.6924,1.7949,-47.9485,-1.7949,-10,1.2822,0.25635,-0.25635,6.4102,-20.2563,13.5898,
16.7949,3.0767,3.0767,16.4102,16.7949,-32.9485,-1.5386,-4.6152,-1.0259,-3.5898,-0.5127,0.5127,-24.6152,11.7949,
22.051,3.0769,0.51294,7.1794,31.282,-23.0769,-4.6155,1.0256,-0.51294,-2.0515,-2.0515,-3.0769,-20.5129,11.282,
7.1797,-4.6152,-6.6665,5.6411,16.282,-33.3333,-9.7432,-1.5381,0,2.5645,1.0259,0,-20,13.3335,
3.0769,-7.6926,-12.3079,7.1794,1.282,-37.436,-3.5896,-3.5896,7.6921,6.1536,7.1794,-0.51294,-17.4358,18.9744,
2.8203,-7.436,-10,3.3335,3.3335,-39.7437,-2.3076,-3.8462,6.9229,2.3076,2.8203,-7.436,-18.2051,17.1792,
2.0513,-8.7183,-0.5127,4.1025,0.5127,-43.5898,-2.0513,-3.0771,5.1279,2.0513,3.5898,-4.1025,-19.4873,13.8462,
5.8975,-6.4106,-0.25635,4.3589,-5.3848,-43.3335,0.25635,-3.8462,7.4355,2.8203,9.4868,-4.8721,-13.5898,15.1279,
6.1538,-5.1284,-1.5386,5.1284,1.5386,-37.9487,-4.1025,-5.1284,6.6665,2.564,7.1797,-9.231,-9.231,17.436,
2.051,-11.282,-0.51294,6.1536,9.7434,-36.4104,-7.6926,-6.6667,0.51294,0.51294,2.051,-12.3079,-17.4358,13.3333,
12.5642,-8.9744,1.282,9.4871,14.1028,-37.1794,0.25659,-6.4104,-0.25659,-2.8206,0.76929,-13.5896,-24.8718,10.5129,
21.7949,-4.8721,2.3076,5.3843,15.1279,-37.1797,4.3589,-6.4102,5.3843,-2.8208,-2.3076,-8.9746,-19.7437,13.5898,
12.0513,-3.333,0.25635,0.25635,8.9746,-33.0769,-0.76904,-1.2817,8.4614,4.8721,-1.7949,-0.25635,-13.0767,18.7183,
5.3848,-3.8462,-6.4102,2.8203,-0.25635,-32.5642,-2.8203,0.25635,7.436,7.436,1.7949,-1.2822,-17.6924,17.6924,
12.8203,-5.1284,-6.6665,3.0771,0,-33.3333,0,-1.0254,11.7949,5.6411,7.1797,-4.1025,-17.436,14.8716,
13.5898,-5.3848,-9.4873,-0.25635,4.8716,-30.5129,-7.9487,-1.7949,6.9229,3.333,4.3589,0.25635,-16.1538,12.564,
10.2561,-5.1282,-13.3337,-1.0256,1.5383,-28.2053,-10.2566,-3.0769,4.615,5.1282,7.1794,1.0256,-16.9231,15.3845,
13.5898,-4.3589,-15.1279,-2.8203,-6.9229,-29.4871,2.3076,2.3076,16.1538,11.5386,17.1797,-2.3076,-10,21.7949,
21.282,-1.282,-15.1282,-6.9231,-1.7947,-32.564,1.282,4.3591,16.1541,10.0002,10.0002,-3.3333,-5.8972,20.7693,
30,4.8716,-5.3848,-3.8462,11.0254,-29.4873,-4.3594,-0.25635,6.4102,0.25635,0.25635,-6.4106,-10,15.6406,
38.4617,11.7947,2.5642,3.0769,11.282,-24.1028,-1.0256,-1.5383,0.51294,-6.1541,-0.51294,-13.8464,-16.4104,13.8459,
53.4617,17.6924,-0.76904,6.9233,18.2051,-19.7437,3.3335,0.25635,-0.25635,-3.333,-1.7949,-11.5386,-14.6152,14.6152,
61.5383,13.8459,1.0256,8.2048,33.2051,-21.5383,3.0769,-1.0256,-5.6409,-4.6155,-8.2053,-8.718,-15.3845,11.7947,
55.6411,15.1284,12.0513,14.6157,40.2563,-18.2051,1.7949,-1.7949,-9.4873,-8.4614,-10.5127,-11.5386,-19.7437,11.0259,
52.0515,20.2566,9.4871,15.6409,39.2307,-15.6409,0.76929,-0.76929,-5.8972,-7.4358,-7.4358,-13.5896,-19.7434,11.0256,
50.2566,15.8977,0.51294,6.6667,38.9744,-23.5896,0.51294,-0.51294,-3.5896,-4.6155,-5.6409,-13.3333,-17.9485,11.282,
36.9229,5.6411,-2.0513,-1.0259,29.231,-35.3845,3.0771,2.0513,-0.5127,0.5127,-3.0771,-12.3076,-11.2822,15.8975,
21.9229,0.25635,-8.4614,-5.3848,16.1538,-41.2822,1.2822,-0.25635,6.4102,3.8462,-2.3076,-10.5127,-7.9487,16.6665,
13.5898,1.7949,-13.0767,-3.333,11.5386,-34.1023,-3.8462,3.8462,8.4619,3.3335,-1.7949,-6.9229,-9.4868,17.6924,
8.9746,-1.7949,-12.0513,-5.3843,3.3335,-32.051,-4.3589,6.4106,5.8975,1.7949,1.7949,-11.5381,-11.0254,17.6924,
12.0513,1.2822,-6.4102,-4.8716,-1.2822,-31.5383,-0.25635,0.25635,8.9746,5.3848,2.3076,-11.5386,-6.9229,16.6665,
10.2563,7.1797,-4.6152,2.0513,-6.1538,-31.7947,0,0,10.2563,5.6411,-0.5127,-11.2817,-5.1279,18.9746,
0.25635,5.3848,-3.3335,2.3076,-11.5386,-36.1541,-2.3076,4.8716,6.4102,1.7949,-0.25635,-19.7437,-6.9233,17.6924,
0.25635,3.8462,1.2817,4.3589,-1.7949,-34.1028,-4.3594,3.8462,0.76904,-0.25635,-3.8462,-21.2822,-10.5132,11.0254,
5.8975,4.3589,2.8203,8.4614,2.3076,-28.9744,-3.3335,0.25635,-0.25635,-0.25635,-10,-14.6152,-13.0771,11.0254,
5.8972,7.4358,4.3586,9.9998,-3.8464,-25.3848,-1.7952,3.8459,0.76929,-0.76929,-9.4875,-8.4617,-13.5901,18.2048,
3.0769,8.718,5.6409,9.2307,1.0256,-26.1541,-1.0256,8.2048,-2.0515,-1.5383,-4.6155,-6.6667,-15.8977,15.8972,
2.0515,1.0256,1.5388,3.5901,4.1028,-24.1023,-1.0256,3.5901,-4.1023,-5.1282,-4.1023,-11.282,-17.9485,7.1794,
3.8459,4.3591,-1.282,3.8459,4.8718,-14.6155,0.25659,3.8459,-1.282,-1.7947,-0.25659,-14.1028,-12.5642,12.0515,
