"AF3","AF4","F3","F4","F7","F8","FC5","FC6","O1","O2","P7","P8","T7","T8",
-1.5386,-7.6924,8.7183,-9.7437,52.3076,22.0513,16.9233,1.5386,-12.8203,-6.6665,-15.8975,1.5386,-6.6665,6.1538,
-1.282,-7.4358,9.4871,-9.4871,51.5383,21.7947,17.1794,1.282,-13.0769,-5.8977,-16.6667,3.3333,-6.9231,6.9231,
-0.76929,-7.9485,10.0002,-9.4871,51.0256,20.7693,17.1794,0.76929,-13.0769,-4.8718,-17.1794,4.3591,-7.9485,7.4358,
-0.76904,-7.9487,10.5127,-9.4873,50.5127,20.2563,16.6665,0.76904,-13.5898,-4.3589,-18.2051,5.8975,-8.4614,7.436,
-0.25635,-8.4614,10.5127,-8.9741,50,19.7437,16.6665,0.25635,-13.5898,-3.8462,-18.7178,6.9233,-8.9741,7.9487,
0,-8.2051,11.2822,-8.7178,49.7437,19.4873,16.9233,0,-13.8462,-3.0767,-19.4868,8.7183,-9.2305,8.7183,
0.51294,-8.718,11.7947,-8.718,48.718,18.4617,16.9231,-0.51294,-13.8459,-2.051,-19.9998,9.7434,-10.2566,9.2307,
0.5127,-8.7183,12.3076,-8.2051,48.2051,17.9487,16.4102,-0.5127,-14.3589,-1.5386,-21.0259,11.2817,-10.7695,9.2305,
1.0256,-9.2312,12.3074,-8.2053,47.6921,17.4358,16.4099,-1.0256,-14.3591,-1.0256,-21.5388,12.3074,-11.2825,9.7434,
0.76929,-9.4871,12.5642,-8.4617,46.9231,16.6667,16.1541,-1.7947,-15.1282,-0.76929,-22.8206,13.5896,-12.5642,9.9998,
0.5127,-10.769,12.3076,-9.231,45.1284,14.8721,15.3848,-3.0767,-15.8975,-0.51269,-24.1025,13.8462,-13.8462,9.7437,
-0.25635,-12.0513,11.0259,-10,40.7695,10.5127,14.6157,-4.8716,-16.6665,0.25635,-28.4614,13.5898,-16.1538,8.9746,
-3.0769,-11.282,7.6921,-12.8206,26.1536,8.718,13.8459,-3.0769,-9.7439,3.0769,-20.0002,9.7434,-11.7952,14.3586,
-7.6924,-11.7949,2.564,-16.9229,11.1536,5.6411,11.7949,-2.564,-4.1025,4.6152,-13.3335,5.1284,-8.2051,17.9487,
-6.6667,-11.282,1.0256,-22.051,7.1794,7.1794,14.8718,-1.0256,-3.5896,2.0515,-10.2561,1.0256,-5.6409,13.8464,
-4.3591,-9.4871,0.76929,-25.3845,6.4104,10.0002,20.2566,1.7947,-1.282,1.282,-5.3845,-0.76929,-1.282,11.0256,
-3.8459,-10.5125,-0.76929,-25.8972,6.4104,10.5129,18.718,1.282,-3.3333,0.76929,-6.9231,0.76929,-3.3333,11.5388,
-2.8206,-9.9998,-1.282,-25.3845,7.4358,12.0515,18.2053,1.282,-4.3591,1.282,-7.4358,3.3333,-4.3591,13.0769,
-1.282,-10.0002,-1.282,-24.8718,7.9485,13.5896,17.6921,1.282,-4.8718,1.7947,-7.949,5.8972,-5.3845,14.6155,
-0.76929,-10.0002,-2.3079,-24.8718,8.4617,14.1023,16.6667,0.76929,-6.4104,1.7947,-9.4871,7.9485,-6.4104,16.1536,
-0.25635,-11.0259,-3.8462,-25.3848,8.4614,14.6152,15.1279,0.25635,-8.4619,1.2817,-11.0259,9.4868,-8.4619,16.6665,
0.25635,-11.0259,-4.8721,-25.3848,8.9741,15.6406,14.1025,-0.25635,-10,1.2817,-12.0513,11.5381,-10,17.6924,
1.0256,-11.7947,-5.6409,-25.6409,8.718,16.4104,12.8206,-1.0256,-11.282,1.0256,-13.3333,13.3333,-11.7947,18.4617,
1.7952,-11.5383,-6.4099,-25.3845,9.4871,17.1794,12.0515,-1.282,-12.5642,1.282,-14.6155,15.6414,-12.5642,20.2566,
2.8206,-12.051,-7.4358,-25.3845,10.0002,18.2053,11.0256,-1.282,-14.1023,1.282,-15.6409,17.6926,-14.1023,21.282,
3.8459,-11.5383,-7.9485,-24.8718,11.0256,19.7434,10.5129,-1.282,-15.1282,1.282,-16.1541,20.2566,-15.1282,22.8206,
4.8718,-12.051,-8.4617,-24.8718,11.0256,20.7693,9.4871,-1.7947,-16.1541,1.7947,-17.1794,22.3079,-16.6667,23.8459,
5.3848,-12.564,-8.9746,-25.3848,12.0513,20.769,8.4614,-2.3076,-17.6924,2.3076,-17.6924,24.8716,-17.1797,25.3848,
7.1797,-7.6919,-4.1025,-21.0254,-2.9487,26.1538,10.7695,4.1025,-12.8203,11.7949,-15.3843,34.8721,-14.8716,39.4873,
4.6155,-7.6921,-4.6155,-22.0515,-17.9487,26.1536,8.2048,6.1536,-13.3333,16.4104,-17.4358,40.5129,-17.4358,49.2307,
2.0513,-5.6411,-2.0513,-18.4619,-32.9487,31.7944,7.1792,7.6919,-11.2822,12.3076,-14.8721,33.333,-11.2822,40.5127,
-0.51294,-3.0769,0.51294,-14.8718,-47.9487,37.4358,6.6667,9.2307,-9.7434,8.2053,-12.3074,26.1541,-4.6155,31.282,
2.3079,-6.4104,-2.3079,-18.718,-62.9487,33.5896,3.3333,9.9998,-11.0256,12.5642,-15.1282,34.6155,-10.5129,40.7693,
7.436,-7.9487,-2.8203,-20.2563,-61.7949,32.0513,2.8203,13.5898,-10,19.7437,-15.6411,44.8716,-14.1025,52.0513,
3.5898,-8.7183,-3.5898,-18.9746,-67.1797,28.7178,4.6152,9.7437,-7.1797,21.0254,-13.3335,45.6411,-10.7695,45.6411,
2.0515,-7.6921,-2.0515,-15.3845,-70.2563,28.2053,8.718,7.6921,-2.0515,24.6155,-8.2053,48.2053,-5.1282,41.5383,
0,-11.2822,0,-17.9487,-66.667,27.1792,7.1792,6.6665,-4.6157,22.564,-10.7695,41.0254,-8.2056,43.0767,
-1.7949,-15.1284,1.7949,-20.7695,-62.8206,26.4102,4.8716,5.8975,-7.9487,20.769,-13.0771,33.5894,-12.0513,44.8716,
-1.0256,-11.282,1.0256,-17.4358,-52.3076,28.718,6.6667,6.1541,-4.6155,16.4104,-8.718,32.8206,-7.1794,42.5642,
-0.25659,-7.9485,0.25659,-14.1023,-41.7949,30.0002,8.4617,5.8977,-1.7947,11.5383,-4.8718,31.0256,-3.3333,40.2566,
-2.3079,-8.4617,2.3079,-13.5896,-43.8462,31.0256,6.4104,4.8718,-2.8206,21.282,-6.9231,39.7434,-5.8972,46.4104,
-3.5896,-8.718,4.6155,-12.3079,-45.1282,32.3079,4.6155,3.5896,-4.1028,31.282,-8.718,48.2053,-8.718,52.3079,
-15.6411,-15.1284,2.3076,-18.2051,-56.1538,22.8203,5.8975,1.2822,-1.2822,16.6665,-6.9233,34.1025,-6.4102,38.7178,
-19.7437,-11.5386,0.25635,-18.2051,-55.1282,22.8203,4.8716,5.8975,-2.3076,10.5127,-6.4102,20.2563,-0.25635,37.1797,
-20.5127,-8.7178,-1.5386,-17.9487,-53.3333,22.564,4.6152,7.1797,-5.6411,11.2822,-8.7178,16.9229,1.5386,36.4102,
-17.9485,-10.2561,3.0769,-11.282,-51.282,25.1282,2.5642,5.6414,-6.6667,12.8206,-7.1794,24.1028,-2.5642,33.8464,
-9.231,-5.6411,9.7437,-2.564,-36.4104,36.4102,2.0513,9.7437,-5.6411,16.4102,-4.6152,34.3589,-2.0513,46.6665,
-7.6924,-6.6665,6.6665,-10.2563,-26.6665,32.8203,3.5898,3.0771,-5.1284,14.8716,-8.7178,41.5386,-3.0771,50.769,
-10.7693,-3.0769,4.1023,-13.3333,-22.5642,33.3333,3.0769,5.1282,-5.6414,23.0769,-8.718,54.3586,-8.2053,48.2048,
-17.436,-7.1792,2.0513,-16.9229,-34.3589,35.8975,0.5127,7.6924,-0.5127,25.1284,-4.6152,45.1284,-5.1279,38.4614,
-25.3845,-15.1282,-2.3079,-27.4358,-44.3589,34.6155,-2.3079,2.8206,4.8718,16.1541,-1.282,30.1284,1.282,32.0515,
-26.4099,-9.9998,-3.8459,-26.4099,-33.5896,38.2053,-0.76929,5.3845,0.76929,15.6414,1.282,32.0515,-1.282,40.7693,
-17.6924,-6.4102,0.76904,-19.7437,-28.9741,36.6665,2.8208,4.3589,-4.3589,16.1538,-0.76904,31.0259,-7.436,37.1797,
-6.667,-2.0513,6.6665,-13.8462,-24.1025,37.9487,2.0513,5.6411,-5.6411,10.2563,-3.5898,19.4868,-6.667,27.1792,
-8.4614,-2.8203,5.8975,-16.6665,-26.4102,39.231,0.25635,6.9233,-0.25635,6.9233,-3.8462,16.1538,-2.8203,27.436,
-15.8975,-11.7949,-2.564,-27.1797,-34.3589,35.3848,1.5386,5.6411,6.1538,16.9229,-1.5386,31.1538,-2.564,38.4614,
-19.7434,-7.9485,-10.5129,-27.9485,-31.0256,37.6921,-0.25659,8.4617,4.8718,26.4104,0.25659,45.8972,-1.7947,44.8718,
-21.0256,-8.718,-9.2307,-27.1794,-26.6667,35.8972,-1.0256,4.6155,2.5637,18.9744,-1.0256,33.8459,1.0256,30.2561,
-14.8718,-11.282,-4.6155,-27.6921,-15.8977,36.4104,1.0256,6.1541,1.5383,15.8972,-1.0256,25.6409,-1.0256,26.6667,
-8.9741,-6.9229,-0.25635,-26.9229,-4.3589,40.769,5.8975,9.4873,0.25635,20.2563,-1.7949,28.9746,-2.8203,38.7178,
-8.718,-5.6409,-0.51294,-23.5896,-2.051,47.1794,5.6414,6.6667,-1.5383,18.4617,-1.5383,24.1028,0.51294,41.0256,
-8.4617,-2.8206,-5.8972,-17.1794,-2.3079,59.2307,-0.76929,10.5129,0.25659,22.3079,-0.25659,32.5642,2.3079,37.6921,
-9.7439,-5.6414,-1.0256,-17.949,-5.1282,57.4358,-2.0515,8.718,4.615,23.0769,-3.0769,39.4871,1.0256,37.4358,
-9.4871,-8.9744,4.3591,-17.1794,-1.282,52.0515,-1.7947,5.8977,1.282,20.2566,-6.9231,31.5383,-1.282,41.282,
-6.9229,-10,0.25635,-13.0767,8.9746,51.0259,-0.25635,5.3848,-4.3589,18.7178,-6.9229,23.3335,-3.8462,31.5386,
-5.3848,-8.9741,0.76904,-13.0767,13.5898,51.0259,-0.76904,5.3848,-4.3589,17.1797,-6.9229,21.2822,-4.3589,30,
-4.3591,-8.9744,1.282,-13.5896,17.6921,50.5129,-1.282,4.8718,-5.3845,15.6409,-7.949,18.718,-4.8718,28.4617,
-2.8203,-7.9487,1.7949,-13.5894,22.3076,50.5132,-1.7949,4.8721,-5.8975,14.1025,-7.9487,17.1797,-4.8716,27.436,
-2.0513,-7.1792,2.0513,-13.8457,26.1543,50.2568,-2.0513,4.6157,-6.6665,12.3081,-8.2051,14.8721,-5.1279,26.1543,
-1.5386,-7.1797,1.5386,-14.8716,29.7437,49.231,-3.5898,3.5898,-7.6924,9.7437,-9.231,11.7949,-6.6665,23.5898,
-1.282,-7.9485,1.282,-16.1536,33.0769,47.949,-4.8718,2.3079,-9.4871,7.4358,-11.0256,8.4617,-7.9485,21.282,
-0.76929,-7.949,0.76929,-18.2053,36.6663,47.9485,-6.9231,0.76929,-11.0256,4.3586,-12.5642,5.3845,-9.4875,19.2307,
0.51294,-9.2307,-0.51294,-15.3845,29.2307,39.4871,-8.2048,2.5642,-7.1794,10.7693,-10.2561,19.4871,-7.6921,20.5129,
0.25635,-14.6152,-0.25635,-17.1792,44.2307,34.6157,-1.7949,0.25635,-8.4614,13.0771,-10.5127,24.8721,-6.9229,23.8462,
-0.51294,-7.1794,-0.51294,-16.9231,59.2307,39.9998,5.6409,0.51294,-5.1282,16.4104,-6.6667,22.5642,-1.5383,29.2307,
-6.9229,-7.4355,-4.8716,-24.3589,74.2307,29.4873,8.9746,-5.3843,-0.25635,8.9746,-2.3076,13.0771,0.25635,21.2822,
-2.051,-7.6921,-3.5896,-23.0769,89.2307,23.5896,12.8206,-3.5896,-0.51294,6.1541,0.51294,11.282,-1.0256,17.4358,
3.3333,-12.051,0.76929,-21.7947,104.2307,15.6414,14.1028,-6.4099,-2.8206,1.7952,-3.8459,-0.76929,-0.76929,8.9744,
3.5896,-13.8459,1.5383,-23.0769,119.2307,9.7439,14.8718,-9.2307,-2.051,-0.51294,-3.0769,-7.1794,0.51294,5.1282,
0.5127,-11.2822,-2.0513,-25.1279,134.2307,14.8721,15.8975,-8.7178,-1.5386,0,1.5386,-1.0254,0,12.8208,
-4.3591,-17.1794,-2.3079,-29.4873,139.2307,14.1023,14.6155,-9.4875,1.282,-2.8206,3.3333,-1.282,3.8459,8.9744,
-8.4617,-16.6667,-2.8206,-26.9233,124.2307,14.6155,8.4612,-7.949,1.282,-1.282,3.8459,-5.3845,7.4358,1.7947,
-6.1541,-11.7952,-2.5642,-26.6667,125.1282,19.9998,12.3074,-9.2307,6.6667,-1.0256,10.7693,-16.9231,13.3333,1.0256,
-3.0769,-15.8972,-1.0256,-29.2307,128.2053,15.8972,15.8972,-7.1794,9.2307,-4.6155,9.2307,-24.1025,12.3079,1.0256,
-5.8975,-17.1797,-2.3076,-24.8716,121.7949,14.1025,11.0254,-2.3076,0.25635,-0.25635,0.76904,-9.4873,3.8462,3.8462,
-6.6667,-15.3845,-2.5642,-26.6667,113.3333,20.0002,8.2053,-8.2048,-2.5642,5.6409,-0.51294,3.5896,0.51294,8.718,
-6.6665,-15.8975,-7.6924,-29.7437,109.7437,24.1025,4.6152,-12.3076,-1.5386,10.2563,-0.5127,10.769,0.5127,15.3848,
-11.0256,-23.3333,-14.1028,-34.1025,103.3333,15.6409,0.76929,-10.5129,-0.76929,6.9231,-2.3079,7.4358,0.76929,5.8972,
-7.949,-22.8206,-11.5388,-37.6924,102.8206,9.9998,5.8972,-10.0002,3.8459,5.3845,1.282,-6.9231,6.4099,-1.282,
-4.6152,-11.7949,-8.2051,-34.8718,110.769,15.8975,9.2305,-10.7695,1.5386,6.6665,3.0767,-17.9487,9.7437,-1.5386,
-5.3843,-13.5898,-2.3076,-31.5383,112.0513,15.6411,12.564,-11.0254,4.3589,3.8462,2.3076,-20.769,12.0513,-6.9229,
-5.3848,-16.6665,-3.8462,-36.6667,112.0513,16.1538,13.0767,-6.4102,5.8975,6.4102,1.2822,-6.9233,10.5127,-1.2822,
-7.1794,-17.4358,-12.8206,-49.231,106.1536,13.3333,7.6921,-13.3333,0.51294,6.6667,-0.51294,2.5642,5.1282,-2.0515,
-6.1538,-18.9741,-9.2305,-54.8716,106.1538,10.7695,6.1538,-17.9487,0,2.0513,1.5386,0,5.6411,-1.0254,
-6.9233,-17.6924,-8.4614,-57.6924,112.564,14.6152,3.333,-9.4873,-2.3076,1.7949,0.25635,-0.25635,3.333,11.5386,
-8.4617,-18.718,-11.0256,-59.7437,108.9744,11.0256,4.8718,-9.4871,0.25659,1.282,-0.25659,-3.3333,3.8459,0.76929,
-0.76929,-13.0769,-3.8459,-49.4871,113.5896,16.6667,10.5129,-8.4617,7.949,0.76929,8.4617,-6.4104,10.5129,-9.4871,
2.3076,-11.5386,-2.3076,-44.8718,114.6152,20.2563,9.4873,-8.4614,5.3848,-4.8721,8.4614,-16.6665,10,-2.3076,
0.5127,-13.3335,-1.5386,-46.6667,108.7178,15.8975,10.769,-6.667,3.5898,-0.5127,5.1279,-13.8462,12.3076,-2.0513,
-3.5898,-15.8975,-4.6152,-45.1282,106.1538,18.9741,6.1538,-1.0259,-0.5127,6.6665,0.5127,1.1538,10.2563,-11.2822,
2.3076,-16.1538,-4.8716,-44.8716,105.8975,25.3848,6.4102,-6.4102,-2.3076,2.8208,-2.3076,8.9746,4.3589,-6.9229,
2.8206,-15.1282,-5.3845,-42.8206,105.3845,26.4104,5.8972,-6.9231,-2.8206,3.3333,-2.8206,8.9744,3.8459,-6.4104,
2.8206,-14.6155,-5.8972,-41.282,104.8718,27.4358,5.3845,-7.4358,-2.8206,3.3333,-3.3333,8.9744,2.8206,-5.8972,
3.8464,-13.0769,-5.8972,-38.7178,104.8718,29.4875,5.3845,-7.4358,-2.8206,4.3591,-3.3333,9.4875,2.8206,-4.8718,
4.3589,-11.5386,-5.8975,-36.1541,105.3843,31.0254,4.8716,-7.436,-2.3076,4.8716,-3.3335,9.4873,2.3076,-3.3335,
5.3843,-10,-5.8975,-33.5898,105.3843,32.564,4.8716,-7.436,-2.3076,5.8975,-3.3335,10,2.3076,-2.3076,
5.6411,-9.231,-6.1538,-31.7949,105.1279,33.8462,4.6152,-7.6924,-2.0513,6.1538,-3.5898,10.2563,1.5386,-1.5386,
6.9229,-7.436,-6.4102,-28.4614,104.8716,36.1538,3.8462,-8.4614,-1.7949,7.436,-3.8462,10.5127,0.25635,-0.25635,
13.8462,-7.1797,-2.564,-28.7178,100,50.769,2.564,-7.1797,-3.5898,-3.5898,-3.0771,4.1025,4.1025,5.6411,
14.1025,-10.5127,-7.436,-32.0513,87.9487,62.3076,-1.2822,1.2822,-5.8975,-1.2822,-1.7949,5.8975,3.8462,5.3848,
8.2053,-13.8459,-13.3333,-31.7947,72.9487,67.1794,-10.7693,1.5383,-7.1794,9.2307,-1.5383,20.8975,-3.0769,6.6667,
12.5642,-10.0002,-6.4104,-26.4104,59.2307,76.1536,-13.0769,1.282,-4.3591,13.5896,-1.7952,30.5129,-1.282,20.7693,
8.9746,-10,-7.436,-28.9741,68.9746,74.1025,-14.1025,2.3076,-10,5.3848,-11.0254,17.6924,-2.3076,15.6411,
1.5383,-14.8718,-8.718,-30.7693,78.4617,66.6667,-9.7434,1.0256,-6.1541,0.51294,-11.282,5.6409,-0.51294,3.0769,
1.7947,-13.0769,-7.4358,-23.3333,81.282,74.1028,-15.1282,1.7947,-7.4358,4.8718,-9.9998,16.6667,-1.7947,15.1282,
6.667,-9.7437,-5.6411,-19.4873,83.0771,82.0513,-17.9487,3.5898,-9.2305,10.2563,-11.2817,31.6667,-3.5898,23.5898,
6.9231,-12.5642,-4.3591,-22.3079,92.5637,80.2561,-14.1028,2.8206,-3.3337,14.1023,-8.9744,37.1794,-2.8206,11.5383,
6.667,-12.3076,-6.1538,-21.0254,99.4873,79.4873,-15.3843,4.1025,-4.1025,12.8208,-7.6924,26.1538,-4.1025,10.2563,
12.3076,-10.7695,-2.0513,-17.9487,97.9487,80,-13.3335,2.0513,-5.6411,2.564,-10.2563,11.1538,-4.6157,12.3076,
14.3589,-10.2563,0,-18.4614,105.1284,77.9487,-11.7949,3.0771,-9.2305,0,-10.769,2.564,-3.5898,5.1284,
10,-12.0513,-4.8721,-19.7437,106.9229,72.0513,-15.1284,2.3076,-10,4.3589,-10.5127,3.3335,-2.3076,4.3589,
16.4104,-8.2048,-1.0256,-11.7947,109.2307,75.8977,-14.3586,1.0256,-5.1282,12.3079,-10.2561,16.9231,-4.1023,13.3333,
15.8975,-5.6411,-2.0513,-10.2563,114.8716,82.0513,-15.3848,2.0513,-7.6924,16.9229,-9.7437,23.0771,-7.1797,7.6924,
9.2305,-5.6411,-3.5898,-18.4614,120,76.9229,-11.7949,0,-5.6411,16.9229,-4.6157,15.8975,0,2.0513,
11.282,-3.0769,-2.5642,-17.4358,135,79.4871,-10.7693,1.0256,-5.1282,21.0256,-5.1282,26.1541,-1.0256,17.0513,
10,-7.436,-1.7949,-10,142.8208,81.2822,-12.564,1.7949,-5.3848,26.9233,-10,40.7695,-7.9487,23.8462,
4.1025,-11.7949,-2.0513,-13.3335,136.4102,69.7437,-12.8208,2.0513,-3.0771,23.0767,-6.667,35.8975,-4.1025,8.8462,
-0.51294,-6.6667,-9.7434,-23.0769,147.6921,71.282,-15.8977,3.0769,-5.1282,8.2053,-1.5383,20.8975,0.51294,5.1282,
-3.8462,-9.4873,-12.564,-31.0254,162.6921,81.2822,-14.6152,0.25635,-3.3335,-0.25635,0.76904,10.5127,1.2822,10.5127,
-5.1284,-12.3076,-8.2051,-30.769,177.6921,85.1284,-15.3848,1.0254,-4.1025,6.1538,0.5127,18.4614,-0.5127,9.231,
-4.6152,-5.6406,-4.6152,-21.0254,189.7437,84.1025,-12.3076,4.6157,-3.5894,12.3081,0,24.6157,0,5.6411,
-6.9231,-5.8972,-2.3079,-20.7693,191.5383,83.3333,-8.4617,3.8459,0.25659,12.0515,-1.7947,20.7693,-0.25659,11.0256,
-11.2822,-4.6152,-5.6411,-28.2051,195.8975,87.6924,-12.8203,8.7178,-0.5127,17.436,0.5127,33.3335,-1.5386,26.0256,
-16.6667,-11.5383,-12.5642,-35.6409,203.8464,82.3079,-14.1023,3.8464,-2.8206,14.6155,2.3079,35.6409,-2.3079,16.1541,
-12.564,-12.564,-10,-27.436,216.6665,81.7949,-9.4873,1.7949,0.76904,12.0513,-0.76904,25.8975,-0.76904,6.4102,
-7.6926,-6.6667,-5.1282,-20.0002,202.5637,83.5896,-10.7693,5.6409,1.0256,13.3333,-5.6414,22.051,-1.0256,9.2307,
-6.6667,-7.6921,0.51294,-19.4871,187.5637,81.5383,-11.282,4.1028,-3.0769,12.3079,-6.6667,21.0256,-0.51294,7.6921,
-6.9231,-9.9998,0.76929,-18.718,187.4363,84.8718,-13.0769,6.4104,-7.4358,10.0002,-6.9231,21.7952,-0.76929,5.3845,
-6.1538,-13.3335,-2.5645,-26.667,202.4363,83.5894,-11.2822,7.1792,-2.0513,6.1538,-3.5898,21.0254,2.0513,8.2051,
-5.8975,-15.6406,-5.3843,-32.564,201.7949,80.2563,-11.5381,1.7949,-2.3076,6.4106,-1.7949,23.3335,1.7949,17.1797,
-5.3845,-8.4617,-4.8718,-23.3333,189.4871,87.9485,-11.5383,5.3845,-4.8718,9.4871,-3.3333,19.7434,3.3333,22.3074,
-5.6411,-6.6665,-2.0513,-19.4873,180.5127,90.2563,-10.2563,4.6152,-1.5386,1.5386,-6.1538,4.7434,6.1538,7.3074,
-4.1025,-7.1797,2.0513,-16.9233,189.2305,88.7178,-9.231,4.6152,-3.0771,3.0767,-5.6411,4.6152,5.1279,-2.0513,
-9.2305,-13.333,0.51269,-22.0513,195.8975,85.6411,-11.2817,1.0259,-6.6665,6.667,-9.2305,4.1025,3.0771,-0.5127,
