"AF3","AF4","F3","F4","F7","F8","FC5","FC6","O1","O2","P7","P8","T7","T8",
8.7183,-2.564,1.5386,-10.2563,11.2822,3.0771,-5.1279,-4.1025,-1.5386,12.8208,-21.5386,8.2051,-3.5898,22.564,
10.5127,-3.3335,2.8203,-10,8.4614,-0.25635,0.25635,-5.8975,1.2822,7.9487,-17.1797,-0.76904,-0.25635,23.8462,
13.3335,0,-3.0771,-4.6152,11.2822,9.7437,-3.0771,-3.0771,0,5.6411,-17.9487,3.5898,-1.0259,25.6411,
10,-0.25635,0.25635,-5.8975,8.4614,12.0513,-4.8716,-3.8462,-1.2822,3.8462,-21.2822,7.436,-2.3076,22.3076,
7.1794,-3.0769,3.0769,-7.1794,10.7693,8.718,-6.6667,-4.1028,-3.5896,7.1794,-21.5383,9.7434,-7.1794,24.6155,
7.1794,-3.0769,0.51294,-6.1536,10.7693,10.2566,-3.5896,-4.1023,-0.51294,13.3333,-13.3333,12.3079,-6.1536,25.6409,
4.8721,-6.4102,-2.3076,-11.0254,1.2822,6.4106,0.25635,-6.9229,-0.25635,6.9233,-13.5894,3.3335,-6.4102,19.231,
5.8975,-2.8208,-0.25635,-7.9487,10,10,0.25635,-1.2822,-3.3335,8.9741,-17.6924,10.5127,-6.4102,26.4102,
-0.25659,-7.4358,1.282,-12.5642,3.8464,6.9231,0.25659,-6.9231,-2.8206,8.9744,-21.7947,15.6409,-4.3591,19.2307,
0,-6.1538,1.5386,-18.9746,0,7.1797,2.0513,-6.6665,-1.5386,9.231,-21.5386,17.9487,-1.5386,16.9229,
3.8462,-2.3076,-4.3589,-19.7437,13.5898,8.4614,2.3076,-4.8716,-2.8203,9.4873,-20.769,18.2051,-4.3589,27.9487,
3.3333,-8.9744,-3.8464,-17.6926,16.6663,8.9744,2.8206,-8.4617,-2.8206,7.4358,-20.2566,18.7175,-9.4875,25.3845,
0.25659,-7.4358,-0.25659,-11.0256,8.4617,15.1282,0.25659,-2.8206,-3.8459,13.0769,-19.2307,24.8718,-10.5129,19.7434,
-3.3335,-4.3589,1.7949,-12.0513,3.8462,8.9741,2.3076,-1.7949,-2.8208,14.1025,-19.7437,20.2563,-6.4102,16.1538,
-2.3079,-5.3845,1.7947,-15.6409,15.6409,8.4617,5.3845,-1.7947,-5.8972,14.1028,-18.2053,17.1794,-6.9231,20.7693,
-3.0767,-7.6924,-0.5127,-15.3843,18.4614,16.4102,2.564,0.5127,-6.6665,14.3589,-16.9229,20,-8.2051,25.1284,
-6.6665,-8.2051,0.5127,-17.4355,4.6157,14.8721,1.5386,-4.1025,-0.51269,10.7695,-21.0254,21.5386,-6.1538,22.5645,
-9.2307,-5.6409,-1.0256,-15.3845,4.1028,15.3845,2.0515,-3.0769,1.0256,14.3591,-22.5642,25.1282,-4.6155,24.6155,
-9.4873,-8.9741,-2.8203,-17.1797,11.0259,13.0771,5.8975,-3.3335,2.8203,13.0771,-13.5898,15.1284,-3.3335,22.8203,
-4.8716,-4.8716,-2.3076,-15.6411,14.6152,10.5127,6.4102,-4.8716,2.3076,13.5898,-10,13.0771,-2.3076,21.7949,
-3.3333,-0.76929,-1.7947,-10.0002,16.6667,16.6667,5.8972,-2.3079,0.25659,19.2307,-15.1282,24.8718,-0.25659,25.8972,
-7.6924,-7.1792,-1.0254,-16.9229,11.2822,11.2822,6.667,-4.6152,0.51269,16.4102,-15.3848,23.0771,-0.5127,22.0513,
-6.9229,-4.3589,-4.3589,-21.7949,10.5127,10,6.4102,0.76904,-0.76904,17.6924,-11.0259,22.8203,-1.7949,27.436,
-5.3845,-6.4104,-8.9744,-25.8972,9.4871,11.0256,8.4617,-0.76929,0.76929,16.1541,-11.5383,18.718,-1.7947,26.4104,
-3.3333,-11.0256,-5.3845,-27.949,15.1282,8.9744,6.9231,-8.9744,3.3333,12.051,-13.0769,14.6155,-4.8718,16.1536,
-0.76929,-7.9485,-0.76929,-23.3333,22.3079,11.5383,3.3333,-4.8718,0.76929,12.5642,-17.1794,18.2053,-7.4358,20.7693,
-0.5127,-9.231,0.5127,-24.6152,9.7437,7.6924,6.1538,-7.6924,-1.0259,8.2051,-22.564,11.2822,-5.1284,23.5898,
0.5127,-4.6152,-3.0771,-24.6152,13.3335,9.7437,7.1792,-7.1797,-0.5127,11.2822,-17.9487,6.1538,-1.5386,17.9487,
0.25635,-4.3589,-6.9233,-26.4102,23.8462,8.9741,6.9229,-4.8721,-0.25635,11.5386,-15.1284,4.8716,-1.7949,6.4102,
0.76929,-10.5125,-4.3586,-26.4099,22.3079,4.3591,8.4617,-8.9744,-0.76929,3.3337,-21.282,4.8718,-6.9231,12.0515,
4.1028,-8.718,-6.1536,-20.5129,22.5642,7.1794,5.1282,-10.7693,-3.0769,3.0769,-22.051,7.6926,-8.2048,21.5383,
5.6409,-6.6667,-5.1282,-18.4617,19.9998,3.5896,3.0769,-11.282,-3.0769,6.6667,-20.0002,7.6921,-6.6667,8.2048,
5.1282,-6.6667,-2.5642,-13.3333,27.6921,8.718,2.5642,-4.6155,-7.6921,12.8206,-25.1282,21.5383,-11.7947,18.4617,
5.6411,-7.6924,-4.1025,-9.7437,33.3335,16.4102,3.5898,-3.5898,-8.2051,12.3076,-25.6411,28.2051,-13.8462,33.4617,
5.385,-6.9231,-4.8718,-14.615,23.3337,16.1541,2.8206,-11.0256,-2.8206,6.4104,-20.2561,17.6926,-12.051,22.8206,
1.5383,-2.0515,-7.1794,-15.8977,21.0256,18.4617,2.5642,-11.7947,-1.5383,7.1794,-17.949,13.8459,-10.7693,16.4104,
0.76904,-3.8462,-5.8975,-14.6152,20.2563,17.1797,10.5127,-8.4614,-0.76904,7.9487,-19.231,16.6665,-8.4614,19.7437,
0.76929,-6.4104,-8.4617,-14.6155,19.2307,17.6921,6.9231,-0.76929,-5.3845,11.5383,-23.3333,25.3845,-13.0769,29.4871,
0,-0.5127,-8.7178,-15.3848,24.1025,22.0513,7.6924,0,-1.0254,19.4873,-16.4102,32.3076,-9.2305,38.9746,
-3.8462,-4.3589,-8.9746,-22.3076,24.3589,16.6665,12.0513,-6.4102,3.8462,16.1538,-13.5898,23.333,-3.8462,27.9487,
0.76929,-4.3586,-9.9998,-18.718,33.0769,19.7439,12.5642,-0.76929,-0.76929,15.6414,-16.1536,20.2566,-4.3586,26.4104,
3.5898,-4.6157,-8.7183,-18.4614,35.8975,19.4868,12.8203,-3.5898,-5.1284,11.2817,-20,18.9741,-7.6924,32.3076,
3.3333,-3.3333,-6.4104,-16.6667,37.6921,18.2053,11.5383,-4.3591,-5.3845,11.5383,-21.7947,23.8464,-7.4358,35.1282,
0,-3.0767,-6.6665,-14.3589,42.5645,19.4873,12.8208,0,-5.6406,10.2568,-23.5894,24.103,-9.2305,31.2822,
2.0513,-5.6411,-7.6924,-13.8462,44.6152,18.9741,15.3843,-2.0513,-6.1538,4.1025,-22.5645,16.4102,-8.2051,25.1279,
3.3333,-5.8972,-14.6155,-14.1023,38.2053,19.7434,9.4871,-3.3333,-9.9998,4.8718,-20.7693,17.1794,-7.9485,19.7434,
3.5898,-4.6152,-10.769,-15.3843,35.3848,17.436,12.8208,-5.6411,-3.5898,8.2051,-20,21.0259,-7.6924,17.9487,
3.5898,-4.1025,-3.5898,-12.8203,46.6665,17.9487,15.8975,-4.6152,-3.5898,7.1797,-20.5127,20,-11.2822,26.6665,
2.5642,-5.6409,-4.6155,-11.282,44.1028,18.4617,12.8206,-2.5642,-8.2053,4.6155,-17.9485,17.4358,-11.282,27.6921,
2.0513,-7.1797,-2.0513,-15.8975,34.8716,13.8462,11.7949,-8.2051,-6.6665,3.0771,-22.564,15.8975,-11.7949,15.8975,
2.0513,-2.0513,-3.0771,-16.4106,44.1025,17.4355,10.2563,-6.1543,-9.7437,6.1538,-29.231,17.9487,-14.3594,13.8457,
1.5386,-2.564,-5.1279,-13.8462,41.5386,19.4873,12.8208,0,-7.6924,0,-22.564,6.667,-7.6924,17.9487,
0.25635,-3.3335,-2.3076,-10,36.1538,21.2822,13.5898,2.8203,-0.25635,-2.3076,-17.1797,0.76904,-0.25635,22.3076,
-1.7949,-4.3589,-3.8462,-10,42.3076,21.2817,9.4873,1.7949,-4.3589,4.8716,-21.2822,9.4873,-3.3335,20.2563,
3.0771,-8.7178,-3.0771,-11.7949,46.6665,15.3848,13.3335,-4.1025,-9.7437,3.0771,-21.5386,14.8716,-9.7437,14.8716,
3.5898,-7.1792,-1.0254,-9.7432,49.7437,17.436,13.8462,0,-11.7944,0,-24.1025,18.9746,-11.7944,20.5132,
-3.3333,-8.4617,0.25659,-10.5129,44.8718,17.6921,12.0515,2.3079,-10.5129,-0.25659,-28.9744,12.5642,-7.9485,21.282,
-1.282,-10.0002,1.282,-12.5642,45.8972,15.6409,12.5637,-1.7952,-10.5129,2.8206,-28.4617,11.0256,-9.4875,18.2048,
-0.25635,-6.4102,-1.7949,-12.564,56.1538,18.2051,16.1538,0.25635,-11.5386,7.436,-25.8975,21.2822,-12.564,20.2563,
-2.0518,-4.6157,0,-14.8721,55.3843,18.9741,24.6152,0,-3.5898,10.769,-18.9746,26.1538,-6.1543,21.0254,
-0.25635,-1.7949,-1.7949,-15.1279,54.6157,21.2822,22.3081,0.25635,-3.333,12.5645,-19.2305,25.8975,-5.8975,27.9487,
-1.282,-2.3079,-3.3333,-15.6409,53.0769,19.2307,19.7434,1.282,-6.9231,5.8977,-23.3333,13.0769,-7.4358,22.8206,
-4.3591,-3.3333,0.76929,-16.6667,50.5129,17.6921,23.3333,0.76929,-7.4358,-0.76929,-21.282,4.8718,-4.8718,14.1028,
-4.1025,-3.5898,-2.564,-13.8462,49.7437,21.5386,20.5127,2.564,-9.2305,3.5898,-21.0254,15.3848,-6.6665,26.667,
-1.0256,-5.1282,-3.0769,-15.8977,42.051,19.4871,20.5129,1.0256,-6.6667,11.282,-21.5388,23.0769,-8.718,30.7693,
-2.3076,-2.3076,-2.3076,-17.6924,42.3076,19.7437,18.7178,2.3076,-5.8975,15.6411,-21.2822,23.3335,-7.9487,22.8208,
-6.9229,-5.3848,-3.3335,-19.231,43.3335,20.2563,18.2051,2.3076,-4.3589,11.0259,-18.7178,16.1538,-2.3076,19.7437,
-2.5642,-9.2307,-1.5383,-19.4871,45.1282,21.5383,23.0769,1.5383,-3.5896,9.2307,-18.9744,7.6921,-3.5896,22.0515,
-1.0259,-7.6924,-6.6665,-20,48.2051,21.5386,22.564,1.0259,-10.769,8.2051,-24.6152,4.6152,-14.8716,25.1284,
-0.76929,-3.8464,-1.7952,-19.2307,49.9998,24.8718,25.8972,0.76929,-6.9231,6.9231,-20.2566,8.4612,-11.5388,29.9998,
-5.1282,-7.1794,-0.51294,-21.5383,52.3074,27.6921,20.5129,0.51294,-11.282,8.2048,-22.5642,9.7434,-11.7952,27.1794,
-1.282,-7.9485,-2.3079,-21.282,57.1794,25.3845,22.3079,1.282,-9.4871,6.4104,-23.8459,4.3591,-11.5383,19.7434,
3.0771,-5.1279,-0.5127,-24.1025,57.436,20,28.7183,0,0,0.51269,-15.3848,-4.1025,-4.1025,17.9487,
-1.0254,0,-4.1025,-27.1792,54.8721,24.6157,26.1538,1.0259,0,6.667,-7.6919,0,0,18.9746,
-2.8206,-2.8206,-2.3074,-26.9231,56.6667,26.4104,31.5388,-2.8206,1.282,4.8718,-8.9744,-1.282,1.282,12.0515,
0.76904,-5.3848,-1.2822,-21.2822,66.4102,24.3589,33.5898,-0.25635,0.25635,0.25635,-15.1284,-1.7949,-2.3076,17.6924,
-1.7949,-6.9233,-8.9746,-24.3589,67.436,21.2817,25.8975,2.3076,-5.3848,4.8716,-17.6924,1.7949,-10.5127,22.3076,
0,-4.6152,-7.6924,-25.1279,64.1025,18.9746,26.667,0,-7.1792,7.6924,-18.4614,2.0513,-9.7437,17.436,
1.5386,-2.564,-8.7178,-20.5127,63.0771,22.5645,24.6157,1.5386,-12.8203,0,-25.1279,0,-7.1792,17.9487,
9.231,2.0513,-3.0767,-16.9229,67.6924,26.667,29.7437,3.5898,-7.1792,-3.5898,-21.0254,-5.6411,-2.0513,19.4873,
14.1025,2.3076,-0.25635,-17.6924,72.564,26.4102,28.4614,0.25635,-11.0259,-3.3335,-23.3335,-6.9233,-8.9746,17.1792,
12.8206,-4.1028,-3.5896,-18.9744,70.2566,30.7693,23.0769,-0.51294,-17.9485,0.51294,-29.2307,3.0769,-11.7947,15.3845,
14.6152,-4.8721,-2.3076,-17.6924,69.4873,30.5127,29.4873,-0.25635,-13.5898,0.25635,-28.4614,5.8975,-6.9233,6.9229,
14.1023,1.7947,-2.8206,-16.6667,76.1536,28.4617,28.9744,-0.25659,-16.1541,-3.8464,-30.0002,0.25659,-11.5383,0.76929,
13.0771,-0.25635,0.25635,-16.1538,71.5386,32.0513,28.4614,1.2822,-12.564,-1.2817,-27.9487,-4.8716,-8.9741,5.8975,
8.9746,-6.4102,-2.8203,-18.2051,58.2051,32.5645,27.436,2.3076,-6.9229,2.3076,-22.3076,-5.8975,-2.3076,3.8462,
8.2051,1.0259,-4.1025,-15.8975,62.0513,29.7437,29.231,8.7183,-6.6665,0,-13.8462,-5.6406,0,-1.0254,
6.1536,1.0256,2.5637,-16.9231,63.5896,25.6409,31.7947,4.6155,-9.2307,-7.1794,-16.9231,-17.4363,-4.6155,-1.0256,
8.2048,-2.5642,5.1282,-15.3845,66.1536,33.8459,30.7693,2.5642,-10.7693,-4.6155,-26.6667,-20.0002,-8.2053,7.1794,
13.3335,0.5127,7.1797,-10.769,67.1797,32.3076,31.7949,3.0767,-8.2051,-4.1025,-24.6152,-16.9233,-3.0771,-0.5127,
13.3333,3.5896,8.718,-9.2307,62.051,24.1028,28.2053,3.0769,-10.2566,-5.1282,-22.0515,-17.4358,-3.0769,-10.2566,
19.2305,1.7949,6.4102,-7.9487,58.7178,27.436,26.4102,6.4102,-10.5127,-1.7949,-24.3589,-14.1025,-2.8208,-2.8208,
34.2305,-0.25635,10,-6.9229,54.6152,24.3589,31.0259,6.4102,-4.8716,-2.8203,-22.3076,-13.0767,0.25635,-2.3076,
49.2305,2.8206,10.0002,-7.9485,61.282,19.7434,25.8977,3.3333,-13.0769,-2.8206,-25.3845,-14.1023,-6.4104,-4.8718,
64.2305,5.1282,15.3845,-7.6921,74.8718,25.1282,27.6921,0.51294,-14.8718,-0.51294,-24.1028,-9.7434,-7.6921,-0.51294,
79.2305,0.25635,15.6411,-10.5127,77.1797,24.8721,25.3848,0.76953,-14.6152,-2.8203,-22.3076,-3.8462,-13.0767,-0.25635,
80.2563,-4.3589,5.8975,-14.1025,70.5127,24.3589,14.1025,2.3076,-20.2563,-2.3076,-27.9487,-2.3076,-20.769,5.8975,
83.3333,-4.8718,11.0256,-11.5383,65.3845,26.9231,20.7693,-1.7947,-13.0769,1.7947,-28.4617,-1.7947,-11.5383,12.5642,
80.5127,-6.6665,9.231,-13.3335,65.1284,26.1538,18.4614,-4.1025,-14.8716,-1.5386,-28.2051,1.5386,-12.8203,2.564,
79.7437,-1.2822,7.436,-12.564,72.0513,32.564,21.2822,4.3589,-11.0259,0.25635,-17.6924,-0.25635,-10,-1.7949,
81.7949,-1.7949,11.5386,-12.564,68.4614,33.0771,23.8462,4.3589,-5.3848,-1.2822,-16.1538,-8.4614,-4.8716,1.2822,
79.231,-2.8203,12.0513,-10,64.3594,35.6411,18.7183,2.3076,-9.4868,-2.3076,-21.7949,-3.8462,-7.4355,7.436,
75.6406,-3.8462,10,-16.1538,62.3076,35.6406,20.769,3.8462,-9.4873,-7.9487,-19.231,-6.9233,-8.9746,4.3589,
76.1538,-3.8462,8.4614,-16.6665,63.3335,34.6152,18.2051,8.9746,-10,-8.4614,-18.2051,-7.9487,-8.9741,3.8462,
72.5642,-5.8972,7.949,-9.4871,60.7693,30.5129,11.5383,5.3845,-12.051,-7.9485,-23.3333,-5.3845,-9.9998,6.9231,
71.5383,-3.3333,15.1282,-8.9744,64.3591,33.0769,21.282,3.3333,-5.8972,-8.4617,-17.1794,-7.4358,-5.3845,8.9744,
64.6152,-4.1025,8.2051,-22.0513,65.1284,35.3848,21.5386,4.6152,-9.7437,-10.769,-13.3335,-15.3848,-6.1538,4.1025,
66.6667,-1.0256,10.2561,-23.0769,63.0769,35.3845,21.5383,6.1536,-5.6414,-5.6414,-11.282,-12.3079,-2.5642,1.0256,
66.9231,-0.25659,13.5896,-16.6667,61.7947,37.1794,18.2048,2.8206,-7.949,-3.3333,-18.2053,-1.7952,-10.0002,0.25659,
64.6152,-5.6411,10.769,-16.9233,58.9741,38.4614,17.9487,1.5381,-11.7949,-5.6411,-21.5386,0,-16.4106,0,
66.9233,-1.7949,15.6411,-18.7178,57.1797,36.667,23.3335,4.3594,-4.8716,-6.9229,-19.2305,-4.3589,-6.9229,1.7949,
58.4614,0,6.6665,-24.1025,57.436,31.2817,13.8462,0.5127,-14.8721,-11.2822,-29.231,-7.1797,-13.3335,0,
58.2051,0.25635,10,-19.231,58.7178,33.5894,20.2563,1.7949,-12.5645,-7.9487,-21.2822,-4.8721,-13.5898,-0.25635,
59.4871,-1.0256,13.8464,-14.8718,52.3079,37.4358,22.0515,4.1028,-6.1536,-7.1794,-13.8459,-8.718,-6.6667,1.0256,
57.1794,-2.8206,8.4617,-17.1794,52.5642,38.718,15.6409,4.8718,-5.8972,-7.4358,-15.1282,-5.8972,-2.8206,2.8206,
58.7183,-3.8462,10.5127,-16.6665,55.6411,33.0771,19.7437,4.8721,-6.4102,-9.4873,-16.1538,-2.3076,-5.8975,2.3076,
55.1284,-2.3076,7.9487,-15.1279,56.667,32.564,16.667,6.9233,-13.0767,-11.5386,-17.6924,-4.3589,-13.0767,2.3076,
54.1028,-2.3079,10.5129,-14.6155,54.6155,36.6667,18.2053,5.8977,-8.9744,-11.0256,-12.051,-5.8972,-8.4617,2.3079,
53.3333,-3.5896,11.282,-15.3845,52.8206,34.8718,19.4871,5.1282,-9.2307,-13.8459,-10.2566,-8.2053,-6.6667,3.5896,
46.667,-1.5386,4.1025,-19.4873,54.3589,33.8462,17.436,8.2051,-16.4102,-16.9229,-12.3076,-11.7949,-6.6665,1.5386,
45.3845,-0.25659,5.8977,-22.3079,50.0002,34.6155,20.7693,5.8977,-12.051,-15.6409,-11.0256,-15.1282,0.25659,-4.8718,
45.6411,0,5.6411,-18.4614,47.1797,37.9487,17.9487,8.2051,-7.6924,-10.2563,-8.2051,-13.3335,0,-3.0767,
40.0002,-1.0256,5.6409,-17.9485,48.718,36.9231,17.949,10.7693,-5.6409,-10.2561,-2.051,-14.3591,1.0256,-8.2048,
42.8206,0.25659,11.0256,-17.1794,58.718,38.2053,20.2566,10.5129,-6.4104,-9.9998,-0.76929,-8.4617,-0.25659,-7.4358,
41.7947,0.25659,9.4871,-17.6921,57.6921,36.6667,20.2566,10.0002,-6.4104,-9.9998,-0.76929,-8.9744,-0.25659,-6.9231,
40.7693,0.25659,8.4617,-18.718,56.1541,35.6409,19.7434,9.4871,-6.4104,-9.9998,-0.76929,-9.4871,-0.25659,-6.4104,
39.4873,0,7.6924,-18.9741,54.8721,34.3594,20,9.231,-6.1538,-9.7432,-0.5127,-9.7432,0,-5.1279,
38.9746,0,6.667,-19.4868,53.3335,32.8208,19.4873,9.231,-6.1538,-9.7432,-0.5127,-10.2563,0,-4.6152,
37.6924,0.25635,5.3848,-20.2563,52.0513,31.0259,19.231,8.4619,-5.3843,-8.9741,-0.25635,-10.5127,-0.25635,-3.333,
31.2822,0,0.5127,-21.5386,49.7437,33.8462,12.8208,9.7437,-9.7437,-9.7437,-4.6152,-6.6665,-1.5386,0,
28.718,-5.6409,3.0769,-26.1536,45.1282,32.8206,12.8206,6.6667,-8.718,-12.8206,-6.1536,-8.718,-3.0769,3.5896,
28.9746,-2.3076,2.3076,-24.8716,44.3589,36.6665,13.0771,8.9746,-11.0254,-8.9741,-5.3848,-2.8203,-3.3335,10,
25.8975,0.25635,-1.2817,-23.8462,40.7695,39.7437,11.0259,10,-14.6152,-7.4355,-5.8975,-3.333,-0.25635,5.8975,
26.1538,-2.0513,4.1025,-27.6924,42.564,40.5127,13.8462,8.2051,-8.7178,-9.7437,-5.1279,-9.7437,2.0513,-3.0767,
27.9485,-0.76929,6.9231,-24.8718,46.4104,40.7693,15.1282,14.1028,-5.8972,-7.4358,-2.8206,-7.4358,0.76929,-4.8718,
23.8462,-2.3076,6.4102,-22.8203,34.6152,36.1538,12.564,11.5386,-5.8975,-12.564,-1.7949,-12.564,0.76904,-0.76904,
17.6921,-4.3591,2.8206,-29.4871,22.8206,33.5896,2.3079,4.3591,-11.0256,-13.0769,-6.9231,-16.6667,-2.3079,6.4104,
14.6152,-3.8462,0.25635,-35.1284,23.333,32.0513,1.2817,5.8975,-10.5127,-6.4102,-8.4614,-10,-0.25635,2.8203,
14.6152,-3.8462,2.3076,-33.5898,25.3843,32.0513,7.436,8.9741,-6.9233,-2.8208,-3.8462,-3.8462,2.8203,-2.3076,
14.1025,-3.3335,0.25635,-28.9746,26.4102,37.1792,2.8203,8.4614,-10.5127,-1.2822,-4.8721,-0.25635,-2.3076,6.9229,
10.5127,-4.8716,2.8203,-30,16.1538,28.9746,2.3076,5.3848,-7.9487,-6.9229,-3.3335,-12.564,-2.3076,7.9487,
5.8972,-6.9231,0.76929,-35.1282,6.4104,20.2566,3.3333,7.949,-5.3845,-9.4871,-0.76929,-15.1282,-0.76929,2.8206,
2.0513,-10.2563,-6.1538,-36.9231,6.6665,24.6152,2.564,4.6152,-7.6924,-3.5898,-6.6665,-0.12817,-2.0513,3.5898,
4.3591,-10.5129,-0.76929,-34.1023,10.5129,25.3845,3.8464,0.76929,-9.4871,-0.76929,-9.9998,8.9744,-0.76929,4.8718,
2.8208,-8.9741,-0.25635,-35.1282,13.0771,23.8462,0.25635,6.4106,-13.5894,-5.3843,-7.4355,1.2822,-1.2817,6.9233,
-2.0513,-14.3589,-2.0513,-37.4358,2.0513,24.6152,0,5.6411,-7.1792,-4.6152,0,3.5898,1.0259,10.2563,
-0.51294,-14.8718,-1.0256,-29.2307,-1.5383,27.1794,-2.051,6.1541,-4.6155,5.6409,1.5383,9.2307,0.51294,17.4358,
-0.25635,-9.4873,-3.333,-26.9229,5.8975,25.3848,-1.2817,8.9746,-4.8716,4.3589,3.3335,-2.8203,0.25635,18.7183,
-4.8716,-10.5127,-1.2822,-31.5386,5.3848,17.6924,5.3848,6.4102,-2.3076,-6.9229,4.8716,-14.1025,3.8462,3.7183,
-8.9744,-9.4875,1.282,-25.3848,3.3333,21.282,4.8718,12.051,-1.7952,-1.282,8.9744,-3.8464,6.9231,-4.8718,
-12.5645,-8.9746,-0.25635,-25.8977,-7.436,20.2563,0.25635,9.4868,1.2817,3.333,12.0513,-1.2822,10.5127,-0.76953,
-12.3079,-11.282,-1.0256,-30.7693,-10.2566,16.9231,-1.5383,6.6667,1.0256,0.51294,6.6667,-0.51294,9.7434,1.0256,
-9.7437,-12.3076,3.0771,-29.2307,-0.5127,21.0259,-0.5127,11.2822,-1.0254,0,8.2051,0,6.6665,7.1797,
-9.231,-15.3848,5.1279,-30.7693,-2.0513,15.3848,0.5127,9.7437,-0.5127,-2.564,11.7949,-8.7178,2.0513,12.3076,
-7.4358,-7.9485,0.76929,-27.9485,-1.7947,15.6414,-1.7947,8.4617,-2.3074,6.9231,6.9231,5.8977,-0.76929,18.2053,
-10.5127,-9.4873,-1.7949,-29.4873,-5.3848,16.1538,-3.3335,1.7949,-3.3335,11.0254,4.3589,13.0771,1.7949,7.436,
-8.9741,-10,5.3848,-30,-4.3589,17.1797,-0.76904,5.3848,0.25635,4.8721,8.9746,-1.2817,9.4873,-0.25635,
-3.0771,-6.667,7.6919,-25.6414,0,17.9487,0,12.8203,-2.0513,-1.5386,3.0767,-8.7183,8.2051,6.6665,
0.25635,-8.9741,10,-25.3848,-0.76904,15.6411,0.25635,5.3848,-3.3335,-3.3335,-0.25635,-6.9229,4.3589,12.0513,
-5.1282,-10.7693,3.0769,-27.1794,2.0515,15.8977,-8.2048,2.0515,-9.7434,-1.0256,4.6155,-2.051,1.0256,10.2566,
-8.718,-12.3074,-3.0769,-27.6921,1.5383,11.7952,-8.2048,8.718,-12.8206,0.51294,5.1282,1.5383,-0.51294,4.1028,
-5.6409,-10.7693,0.51294,-26.6667,1.0256,16.9231,-4.1028,8.2053,-6.6667,10.2566,-0.51294,11.282,-3.0769,11.282,
-10.7693,-8.718,-2.051,-25.6409,3.5896,26.6667,-8.2048,6.1541,-6.1536,15.3845,-1.0256,15.8977,1.0256,17.949,
-12.8206,-9.7439,1.0256,-27.1794,5.1282,18.9744,-5.1282,9.2307,-5.6409,0.38452,3.0769,0.89771,7.6921,7.1794,
-8.2053,-4.6155,4.1023,-25.6414,10.2561,17.4358,-3.0769,7.1794,-6.1541,-7.1794,3.5896,-11.7952,3.0769,7.6921,
-12.5645,-5.8975,0.25635,-23.3335,8.4614,21.7949,-5.8975,-0.25635,-6.9233,3.8462,2.3076,1.2817,-2.8208,12.0513,
-17.436,-14.3589,-3.5898,-17.9487,4.6152,21.0254,-6.667,2.0513,-7.6924,10.2563,3.0767,13.8462,-2.0513,10.2563,
